household_type,income_group,year,means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
hh_with_children,fourth_quintile,2012,1.3,1.0,0.1,0.1,0.1
hh_with_children,fourth_quintile,2013,1.4,1.1,0.1,0.1,0.1
hh_with_children,fourth_quintile,2014,1.9,1.6,0.1,0.1,0.1
hh_with_children,fourth_quintile,2015,2.1,1.8,0.1,0.1,0.2
hh_with_children,highest_quintile,1979,0.2,,,,0.1
hh_with_children,highest_quintile,1980,0.2,,,,0.1
hh_with_children,highest_quintile,1981,0.1,,,,0.1
hh_with_children,highest_quintile,1982,0.1,0.1,,,0.1
hh_with_children,highest_quintile,1983,0.1,,,,0.1
hh_with_children,highest_quintile,1984,0.1,,,,0.1
hh_with_children,highest_quintile,1985,0.1,,,,0.1
hh_with_children,highest_quintile,1986,0.1,,,,0.1
hh_with_children,highest_quintile,1987,0.1,,,,0.1
hh_with_children,highest_quintile,1988,0.1,,,,
hh_with_children,highest_quintile,1989,0.1,0.1,,,
hh_with_children,highest_quintile,1990,0.1,0.1,,,
hh_with_children,highest_quintile,1991,0.2,0.1,,,0.1
hh_with_children,highest_quintile,1992,0.2,0.1,,,0.1
hh_with_children,highest_quintile,1993,0.2,0.1,,,0.1
hh_with_children,highest_quintile,1994,0.2,0.1,,,0.1
hh_with_children,highest_quintile,1995,0.2,0.1,,,
hh_with_children,highest_quintile,1996,0.2,0.1,,,
hh_with_children,highest_quintile,1997,0.1,0.1,,,
hh_with_children,highest_quintile,1998,0.1,0.1,,,
hh_with_children,highest_quintile,1999,0.2,0.1,,,
hh_with_children,highest_quintile,2000,0.1,0.1,,,
hh_with_children,highest_quintile,2001,0.2,0.1,,,
hh_with_children,highest_quintile,2002,0.2,0.2,,,
hh_with_children,highest_quintile,2003,0.2,0.2,,,
hh_with_children,highest_quintile,2004,0.2,0.2,,,
hh_with_children,highest_quintile,2005,0.2,0.2,,,
hh_with_children,highest_quintile,2006,0.2,0.2,,,
hh_with_children,highest_quintile,2007,0.2,0.2,,,
hh_with_children,highest_quintile,2008,0.3,0.2,,,
hh_with_children,highest_quintile,2009,0.3,0.3,,,
hh_with_children,highest_quintile,2010,0.3,0.2,,,
hh_with_children,highest_quintile,2011,0.3,0.2,,,
hh_with_children,highest_quintile,2012,0.2,0.2,,,
hh_with_children,highest_quintile,2013,0.2,0.2,,,
hh_with_children,highest_quintile,2014,0.3,0.3,,,
hh_with_children,highest_quintile,2015,0.4,0.3,,,
hh_with_children,percentiles_81_90,1979,0.2,0.1,,,0.1
hh_with_children,percentiles_81_90,1980,0.2,0.1,,,0.1
hh_with_children,percentiles_81_90,1981,0.2,0.1,,,0.1
hh_with_children,percentiles_81_90,1982,0.2,0.1,,,0.1
hh_with_children,percentiles_81_90,1983,0.1,,,,0.1
hh_with_children,percentiles_81_90,1984,0.2,0.1,,,0.1
hh_with_children,percentiles_81_90,1985,0.2,,,,0.1
hh_with_children,percentiles_81_90,1986,0.2,,,,0.1
hh_with_children,percentiles_81_90,1987,0.1,,,,0.1
hh_with_children,percentiles_81_90,1988,0.2,0.1,,,0.1
hh_with_children,percentiles_81_90,1989,0.2,0.1,,,0.1
hh_with_children,percentiles_81_90,1990,0.2,0.1,,,0.1
hh_with_children,percentiles_81_90,1991,0.3,0.1,,,0.1
hh_with_children,percentiles_81_90,1992,0.4,0.2,,0.1,0.1
hh_with_children,percentiles_81_90,1993,0.3,0.2,,0.1,0.1
hh_with_children,percentiles_81_90,1994,0.3,0.2,,0.1,0.1
hh_with_children,percentiles_81_90,1995,0.3,0.2,,,0.1
hh_with_children,percentiles_81_90,1996,0.3,0.2,,,0.1
hh_with_children,percentiles_81_90,1997,0.2,0.2,,,
hh_with_children,percentiles_81_90,1998,0.2,0.1,,,
hh_with_children,percentiles_81_90,1999,0.3,0.2,,0.1,0.1
hh_with_children,percentiles_81_90,2000,0.4,0.3,,,0.1
hh_with_children,percentiles_81_90,2001,0.4,0.3,,,
hh_with_children,percentiles_81_90,2002,0.4,0.3,,,
hh_with_children,percentiles_81_90,2003,0.4,0.3,,,
hh_with_children,percentiles_81_90,2004,0.5,0.4,,0.1,
hh_with_children,percentiles_81_90,2005,0.4,0.3,,,0.1
hh_with_children,percentiles_81_90,2006,0.5,0.4,,0.1,0.1
hh_with_children,percentiles_81_90,2007,0.5,0.4,,,0.1
hh_with_children,percentiles_81_90,2008,0.5,0.4,,0.1,0.1
hh_with_children,percentiles_81_90,2009,0.6,0.5,,0.1,0.1
hh_with_children,percentiles_81_90,2010,0.7,0.5,,0.1,0.1
hh_with_children,percentiles_81_90,2011,0.6,0.5,,,0.1
hh_with_children,percentiles_81_90,2012,0.5,0.4,,,0.1
hh_with_children,percentiles_81_90,2013,0.5,0.4,,,
hh_with_children,percentiles_81_90,2014,0.7,0.6,,,0.1
hh_with_children,percentiles_81_90,2015,0.9,0.7,,,0.1
hh_with_children,percentiles_91_95,1979,0.1,,,,0.1
hh_with_children,percentiles_91_95,1980,0.2,,,,0.1
hh_with_children,percentiles_91_95,1981,0.1,,,,0.1
hh_with_children,percentiles_91_95,1982,0.2,0.1,,,0.1
hh_with_children,percentiles_91_95,1983,0.1,,,,0.1
hh_with_children,percentiles_91_95,1984,0.1,,,,0.1
hh_with_children,percentiles_91_95,1985,0.1,,,,0.1
hh_with_children,percentiles_91_95,1986,0.1,,,,0.1
hh_with_children,percentiles_91_95,1987,0.1,,,,0.1
hh_with_children,percentiles_91_95,1988,0.1,,,,0.1
hh_with_children,percentiles_91_95,1989,0.1,0.1,,,
hh_with_children,percentiles_91_95,1990,0.1,0.1,,,
hh_with_children,percentiles_91_95,1991,0.2,0.1,,,0.1
hh_with_children,percentiles_91_95,1992,0.2,0.1,,,0.1
hh_with_children,percentiles_91_95,1993,0.2,0.1,,,0.1
hh_with_children,percentiles_91_95,1994,0.3,0.2,,,
hh_with_children,percentiles_91_95,1995,0.3,0.2,,,
hh_with_children,percentiles_91_95,1996,0.2,0.1,,,
hh_with_children,percentiles_91_95,1997,0.1,0.1,,,
hh_with_children,percentiles_91_95,1998,0.1,0.1,,,
hh_with_children,percentiles_91_95,1999,0.2,0.1,,,
hh_with_children,percentiles_91_95,2000,0.2,0.1,,,
hh_with_children,percentiles_91_95,2001,0.2,0.2,,,
hh_with_children,percentiles_91_95,2002,0.3,0.2,,,
hh_with_children,percentiles_91_95,2003,0.3,0.2,,,
hh_with_children,percentiles_91_95,2004,0.3,0.2,,,
hh_with_children,percentiles_91_95,2005,0.3,0.2,,,
hh_with_children,percentiles_91_95,2006,0.3,0.2,,,
hh_with_children,percentiles_91_95,2007,0.3,0.3,,,
hh_with_children,percentiles_91_95,2008,0.4,0.3,,,
hh_with_children,percentiles_91_95,2009,0.4,0.3,,,
hh_with_children,percentiles_91_95,2010,0.4,0.3,,,
hh_with_children,percentiles_91_95,2011,0.3,0.3,,,
hh_with_children,percentiles_91_95,2012,0.3,0.3,,,
hh_with_children,percentiles_91_95,2013,0.3,0.2,,,
hh_with_children,percentiles_91_95,2014,0.4,0.3,,,
hh_with_children,percentiles_91_95,2015,0.6,0.5,,,0.1
hh_with_children,percentiles_96_99,1979,0.1,,,,0.1
hh_with_children,percentiles_96_99,1980,0.1,,,,0.1
hh_with_children,percentiles_96_99,1981,0.1,,,,0.1
hh_with_children,percentiles_96_99,1982,0.1,,,,
hh_with_children,percentiles_96_99,1983,0.1,,,,0.1
hh_with_children,percentiles_96_99,1984,0.1,,,,0.1
hh_with_children,percentiles_96_99,1985,0.1,,,,0.1
hh_with_children,percentiles_96_99,1986,0.1,,,,0.1
hh_with_children,percentiles_96_99,1987,0.1,,,,
hh_with_children,percentiles_96_99,1988,0.1,,,,
hh_with_children,percentiles_96_99,1989,0.1,,,,
hh_with_children,percentiles_96_99,1990,0.1,0.1,,,
hh_with_children,percentiles_96_99,1991,0.2,0.1,,,0.1
hh_with_children,percentiles_96_99,1992,0.1,0.1,,,
hh_with_children,percentiles_96_99,1993,0.1,0.1,,,
hh_with_children,percentiles_96_99,1994,0.2,0.1,,,
hh_with_children,percentiles_96_99,1995,0.2,0.1,,,
hh_with_children,percentiles_96_99,1996,0.1,0.1,,,
hh_with_children,percentiles_96_99,1997,0.1,,,,
hh_with_children,percentiles_96_99,1998,0.1,0.1,,,
hh_with_children,percentiles_96_99,1999,0.1,0.1,,,
hh_with_children,percentiles_96_99,2000,0.1,0.1,,,
hh_with_children,percentiles_96_99,2001,0.1,0.1,,,
hh_with_children,percentiles_96_99,2002,0.1,0.1,,,
hh_with_children,percentiles_96_99,2003,0.2,0.1,,,
hh_with_children,percentiles_96_99,2004,0.1,0.1,,,
hh_with_children,percentiles_96_99,2005,0.2,0.1,,,
hh_with_children,percentiles_96_99,2006,0.2,0.1,,,
hh_with_children,percentiles_96_99,2007,0.2,0.1,,,
hh_with_children,percentiles_96_99,2008,0.2,0.2,,,
hh_with_children,percentiles_96_99,2009,0.2,0.2,,,
hh_with_children,percentiles_96_99,2010,0.2,0.1,,,
hh_with_children,percentiles_96_99,2011,0.2,0.2,,,
hh_with_children,percentiles_96_99,2012,0.2,0.2,,,
hh_with_children,percentiles_96_99,2013,0.2,0.1,,,
hh_with_children,percentiles_96_99,2014,0.3,0.2,,,
hh_with_children,percentiles_96_99,2015,0.3,0.3,,,
hh_with_children,top_1_percent,1979,0.1,,,,
hh_with_children,top_1_percent,1980,0.1,,,,
hh_with_children,top_1_percent,1981,0.1,,,,
hh_with_children,top_1_percent,1982,0.1,,,,
hh_with_children,top_1_percent,1983,0.1,,,,
hh_with_children,top_1_percent,1984,0.1,,,,
hh_with_children,top_1_percent,1985,0.1,,,,
hh_with_children,top_1_percent,1986,0.1,,,,
hh_with_children,top_1_percent,1987,,,,,
hh_with_children,top_1_percent,1988,,,,,
hh_with_children,top_1_percent,1989,0.1,,,,
hh_with_children,top_1_percent,1990,,,,,
hh_with_children,top_1_percent,1991,0.1,,,,
hh_with_children,top_1_percent,1992,,,,,
hh_with_children,top_1_percent,1993,0.1,,,,
hh_with_children,top_1_percent,1994,0.1,,,,
hh_with_children,top_1_percent,1995,0.1,,,,
hh_with_children,top_1_percent,1996,,,,,
hh_with_children,top_1_percent,1997,,,,,
hh_with_children,top_1_percent,1998,,,,,
hh_with_children,top_1_percent,1999,,,,,
hh_with_children,top_1_percent,2000,,,,,
hh_with_children,top_1_percent,2001,,,,,
hh_with_children,top_1_percent,2002,0.1,,,,
hh_with_children,top_1_percent,2003,,,,,
hh_with_children,top_1_percent,2004,,,,,
hh_with_children,top_1_percent,2005,,,,,
hh_with_children,top_1_percent,2006,,,,,
hh_with_children,top_1_percent,2007,,,,,
hh_with_children,top_1_percent,2008,0.1,,,,
hh_with_children,top_1_percent,2009,0.1,,,,
hh_with_children,top_1_percent,2010,0.1,,,,
hh_with_children,top_1_percent,2011,0.1,0.1,,,
hh_with_children,top_1_percent,2012,,,,,
hh_with_children,top_1_percent,2013,,,,,
hh_with_children,top_1_percent,2014,0.1,0.1,,,
hh_with_children,top_1_percent,2015,0.1,0.1,,,
elderly_headed_hh,all_quintiles,1979,1.9,0.8,0.2,0.6,0.4
elderly_headed_hh,all_quintiles,1980,2.0,0.8,0.2,0.5,0.4
elderly_headed_hh,all_quintiles,1981,1.9,0.8,0.3,0.5,0.4
elderly_headed_hh,all_quintiles,1982,1.8,0.8,0.2,0.4,0.3
elderly_headed_hh,all_quintiles,1983,1.9,0.9,0.2,0.5,0.3
elderly_headed_hh,all_quintiles,1984,1.7,0.8,0.2,0.4,0.4
elderly_headed_hh,all_quintiles,1985,1.8,0.9,0.2,0.4,0.4
elderly_headed_hh,all_quintiles,1986,1.7,0.8,0.1,0.4,0.4
elderly_headed_hh,all_quintiles,1987,1.8,0.9,0.1,0.4,0.4
elderly_headed_hh,all_quintiles,1988,1.8,0.9,0.1,0.4,0.4
elderly_headed_hh,all_quintiles,1989,1.8,0.9,0.1,0.4,0.4
elderly_headed_hh,all_quintiles,1990,2.0,1.0,0.2,0.4,0.4
elderly_headed_hh,all_quintiles,1991,2.2,1.2,0.2,0.5,0.4
elderly_headed_hh,all_quintiles,1992,2.3,1.2,0.2,0.5,0.3
elderly_headed_hh,all_quintiles,1993,2.4,1.3,0.2,0.5,0.4
elderly_headed_hh,all_quintiles,1994,2.4,1.4,0.2,0.5,0.3
elderly_headed_hh,all_quintiles,1995,2.3,1.4,0.2,0.5,0.3
elderly_headed_hh,all_quintiles,1996,2.2,1.3,0.2,0.5,0.3
elderly_headed_hh,all_quintiles,1997,2.0,1.3,0.1,0.4,0.2
elderly_headed_hh,all_quintiles,1998,2.1,1.4,0.1,0.4,0.2
elderly_headed_hh,all_quintiles,1999,2.1,1.4,0.1,0.4,0.2
elderly_headed_hh,all_quintiles,2000,2.2,1.5,0.1,0.4,0.2
elderly_headed_hh,all_quintiles,2001,2.5,1.8,0.1,0.4,0.2
elderly_headed_hh,all_quintiles,2002,2.8,2.0,0.1,0.5,0.2
elderly_headed_hh,all_quintiles,2003,3.0,2.2,0.1,0.4,0.2
elderly_headed_hh,all_quintiles,2004,2.8,2.1,0.1,0.4,0.2
elderly_headed_hh,all_quintiles,2005,2.6,1.9,0.1,0.3,0.2
elderly_headed_hh,all_quintiles,2006,2.3,1.5,0.1,0.3,0.4
elderly_headed_hh,all_quintiles,2007,2.2,1.3,0.1,0.3,0.4
elderly_headed_hh,all_quintiles,2008,2.6,1.7,0.2,0.3,0.5
elderly_headed_hh,all_quintiles,2009,3.0,1.9,0.2,0.4,0.6
elderly_headed_hh,all_quintiles,2010,2.8,1.7,0.3,0.3,0.5
elderly_headed_hh,all_quintiles,2011,2.7,1.6,0.3,0.3,0.5
elderly_headed_hh,all_quintiles,2012,2.5,1.5,0.3,0.3,0.4
elderly_headed_hh,all_quintiles,2013,2.5,1.4,0.3,0.3,0.5
elderly_headed_hh,all_quintiles,2014,2.7,1.6,0.3,0.3,0.5
elderly_headed_hh,all_quintiles,2015,2.8,1.6,0.3,0.3,0.6
elderly_headed_hh,lowest_quintile,1979,14.5,5.5,1.9,4.0,3.1
elderly_headed_hh,lowest_quintile,1980,17.1,6.7,2.3,4.5,3.5
elderly_headed_hh,lowest_quintile,1981,18.8,7.8,2.9,4.5,3.6
elderly_headed_hh,lowest_quintile,1982,21.3,9.6,2.6,5.3,3.8
elderly_headed_hh,lowest_quintile,1983,25.6,12.1,3.0,6.4,4.1
elderly_headed_hh,lowest_quintile,1984,23.7,11.9,2.3,5.3,4.3
elderly_headed_hh,lowest_quintile,1985,25.7,12.8,2.4,5.6,4.9
elderly_headed_hh,lowest_quintile,1986,25.6,12.6,2.2,5.6,5.2
elderly_headed_hh,lowest_quintile,1987,24.9,12.1,2.0,5.3,5.6
elderly_headed_hh,lowest_quintile,1988,25.8,12.7,2.0,5.7,5.4
elderly_headed_hh,lowest_quintile,1989,26.5,13.6,2.2,5.9,4.8
elderly_headed_hh,lowest_quintile,1990,26.5,13.4,2.2,5.5,5.4
elderly_headed_hh,lowest_quintile,1991,29.6,15.5,2.5,6.0,5.6
elderly_headed_hh,lowest_quintile,1992,33.9,17.9,3.5,7.6,4.8
elderly_headed_hh,lowest_quintile,1993,36.3,18.4,3.5,8.6,5.8
elderly_headed_hh,lowest_quintile,1994,34.6,18.2,3.3,7.9,5.2
elderly_headed_hh,lowest_quintile,1995,32.0,16.9,3.1,7.7,4.2
elderly_headed_hh,lowest_quintile,1996,35.0,18.4,3.1,9.0,4.6
elderly_headed_hh,lowest_quintile,1997,31.6,17.2,2.2,7.5,4.7
elderly_headed_hh,lowest_quintile,1998,33.1,19.1,2.0,7.7,4.4
elderly_headed_hh,lowest_quintile,1999,31.1,18.9,1.7,6.7,3.8
elderly_headed_hh,lowest_quintile,2000,31.2,19.2,1.7,6.6,3.8
elderly_headed_hh,lowest_quintile,2001,34.9,21.8,1.8,7.0,4.3
elderly_headed_hh,lowest_quintile,2002,39.1,25.2,2.0,7.5,4.4
elderly_headed_hh,lowest_quintile,2003,40.5,26.5,2.3,7.3,4.5
elderly_headed_hh,lowest_quintile,2004,40.6,27.1,2.5,7.1,3.9
elderly_headed_hh,lowest_quintile,2005,38.3,25.1,2.8,6.4,4.0
elderly_headed_hh,lowest_quintile,2006,36.9,19.9,2.6,6.6,7.8
elderly_headed_hh,lowest_quintile,2007,31.4,16.4,2.5,5.1,7.4
elderly_headed_hh,lowest_quintile,2008,35.6,19.9,3.2,5.4,7.1
elderly_headed_hh,lowest_quintile,2009,45.6,24.6,4.9,7.1,9.1
elderly_headed_hh,lowest_quintile,2010,45.9,25.2,5.6,6.6,8.5
elderly_headed_hh,lowest_quintile,2011,41.9,21.6,6.0,5.9,8.4
elderly_headed_hh,lowest_quintile,2012,47.9,25.2,7.2,6.9,8.6
elderly_headed_hh,lowest_quintile,2013,42.3,21.7,6.5,6.2,8.0
elderly_headed_hh,lowest_quintile,2014,47.8,26.7,6.0,6.1,9.0
elderly_headed_hh,lowest_quintile,2015,45.6,24.1,5.5,5.9,10.0
elderly_headed_hh,second_quintile,1979,1.8,0.8,0.1,0.5,0.3
elderly_headed_hh,second_quintile,1980,1.7,0.7,0.2,0.3,0.5
elderly_headed_hh,second_quintile,1981,2.2,0.9,0.2,0.5,0.5
elderly_headed_hh,second_quintile,1982,2.8,1.2,0.2,0.7,0.7
elderly_headed_hh,second_quintile,1983,3.5,1.5,0.3,0.7,0.9
elderly_headed_hh,second_quintile,1984,2.7,1.1,0.2,0.6,0.8
elderly_headed_hh,second_quintile,1985,2.9,1.2,0.2,0.6,0.9
elderly_headed_hh,second_quintile,1986,3.3,1.4,0.2,0.6,1.0
elderly_headed_hh,second_quintile,1987,3.5,1.7,0.2,0.7,0.9
elderly_headed_hh,second_quintile,1988,3.1,1.4,0.2,0.7,0.8
elderly_headed_hh,second_quintile,1989,2.8,1.3,0.2,0.6,0.8
elderly_headed_hh,second_quintile,1990,3.5,1.8,0.3,0.7,0.8
elderly_headed_hh,second_quintile,1991,4.3,2.2,0.3,1.0,0.8
elderly_headed_hh,second_quintile,1992,5.1,2.7,0.5,1.1,0.9
elderly_headed_hh,second_quintile,1993,5.5,2.9,0.5,1.1,1.0
elderly_headed_hh,second_quintile,1994,5.4,3.1,0.4,1.1,0.8
elderly_headed_hh,second_quintile,1995,5.2,3.2,0.3,1.0,0.7
elderly_headed_hh,second_quintile,1996,5.3,3.1,0.4,1.0,0.8
elderly_headed_hh,second_quintile,1997,5.1,3.3,0.3,1.0,0.5
elderly_headed_hh,second_quintile,1998,5.2,3.8,0.2,0.8,0.5
elderly_headed_hh,second_quintile,1999,5.5,3.9,0.2,1.0,0.4
elderly_headed_hh,second_quintile,2000,5.6,4.0,0.2,1.0,0.5
elderly_headed_hh,second_quintile,2001,5.9,4.4,0.2,0.9,0.5
elderly_headed_hh,second_quintile,2002,6.9,5.1,0.3,1.0,0.6
elderly_headed_hh,second_quintile,2003,7.8,5.8,0.4,1.1,0.6
elderly_headed_hh,second_quintile,2004,8.0,6.3,0.4,0.9,0.4
elderly_headed_hh,second_quintile,2005,7.3,5.6,0.4,0.8,0.5
elderly_headed_hh,second_quintile,2006,7.5,4.7,0.3,0.9,1.5
elderly_headed_hh,second_quintile,2007,7.0,4.3,0.4,0.9,1.4
elderly_headed_hh,second_quintile,2008,8.6,5.5,0.5,1.0,1.6
elderly_headed_hh,second_quintile,2009,10.6,6.3,0.9,1.3,2.2
elderly_headed_hh,second_quintile,2010,10.3,5.8,1.2,1.1,2.2
elderly_headed_hh,second_quintile,2011,10.5,5.9,1.4,1.0,2.2
elderly_headed_hh,second_quintile,2012,11.1,6.4,1.4,1.2,2.2
elderly_headed_hh,second_quintile,2013,10.2,5.6,1.3,1.0,2.3
elderly_headed_hh,second_quintile,2014,10.7,6.2,1.2,0.9,2.5
elderly_headed_hh,second_quintile,2015,10.1,5.7,1.1,0.9,2.5
elderly_headed_hh,middle_quintile,1979,0.7,0.3,,0.2,0.1
elderly_headed_hh,middle_quintile,1980,0.5,0.3,,0.2,0.1
elderly_headed_hh,middle_quintile,1981,0.6,0.3,0.1,0.2,0.1
elderly_headed_hh,middle_quintile,1982,0.7,0.3,0.1,0.1,0.2
elderly_headed_hh,middle_quintile,1983,0.7,0.4,0.1,0.2,0.1
elderly_headed_hh,middle_quintile,1984,0.6,0.3,,0.2,0.1
elderly_headed_hh,middle_quintile,1985,0.7,0.3,,0.2,0.2
elderly_headed_hh,middle_quintile,1986,0.8,0.5,,0.2,0.1
elderly_headed_hh,middle_quintile,1987,0.7,0.4,,0.2,0.1
elderly_headed_hh,middle_quintile,1988,0.7,0.4,,0.2,0.1
elderly_headed_hh,middle_quintile,1989,0.6,0.3,,0.1,0.1
elderly_headed_hh,middle_quintile,1990,0.7,0.4,,0.1,0.2
elderly_headed_hh,middle_quintile,1991,1.0,0.5,,0.2,0.2
elderly_headed_hh,middle_quintile,1992,0.9,0.5,,0.2,0.1
elderly_headed_hh,middle_quintile,1993,1.1,0.7,0.1,0.2,0.1
elderly_headed_hh,middle_quintile,1994,1.3,0.9,,0.2,0.1
elderly_headed_hh,middle_quintile,1995,1.4,1.0,0.1,0.2,0.1
elderly_headed_hh,middle_quintile,1996,1.7,1.2,0.1,0.3,0.1
elderly_headed_hh,middle_quintile,1997,1.6,1.2,,0.3,0.1
elderly_headed_hh,middle_quintile,1998,1.5,1.1,,0.2,0.1
elderly_headed_hh,middle_quintile,1999,1.4,1.0,,0.2,0.1
elderly_headed_hh,middle_quintile,2000,1.6,1.3,,0.2,0.1
elderly_headed_hh,middle_quintile,2001,1.9,1.5,,0.3,0.1
elderly_headed_hh,middle_quintile,2002,2.0,1.5,0.1,0.2,0.1
elderly_headed_hh,middle_quintile,2003,2.3,1.9,,0.3,0.1
elderly_headed_hh,middle_quintile,2004,2.4,2.1,,0.3,0.1
elderly_headed_hh,middle_quintile,2005,2.5,2.1,0.1,0.3,0.1
elderly_headed_hh,middle_quintile,2006,2.6,1.8,0.1,0.3,0.4
elderly_headed_hh,middle_quintile,2007,2.7,1.9,0.1,0.3,0.5
elderly_headed_hh,middle_quintile,2008,2.8,2.0,0.1,0.3,0.4
elderly_headed_hh,middle_quintile,2009,3.3,2.3,0.2,0.3,0.5
elderly_headed_hh,middle_quintile,2010,3.3,2.2,0.3,0.3,0.5
elderly_headed_hh,middle_quintile,2011,3.0,2.0,0.2,0.3,0.5
elderly_headed_hh,middle_quintile,2012,2.9,1.8,0.2,0.4,0.4
elderly_headed_hh,middle_quintile,2013,2.8,1.8,0.2,0.3,0.5
elderly_headed_hh,middle_quintile,2014,3.1,2.1,0.2,0.3,0.6
elderly_headed_hh,middle_quintile,2015,3.2,2.1,0.2,0.3,0.6
elderly_headed_hh,fourth_quintile,1979,0.4,0.1,,0.2,
elderly_headed_hh,fourth_quintile,1980,0.4,0.2,,0.2,
elderly_headed_hh,fourth_quintile,1981,0.3,0.2,,0.1,
elderly_headed_hh,fourth_quintile,1982,0.3,0.2,,0.1,
elderly_headed_hh,fourth_quintile,1983,0.3,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1984,0.2,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1985,0.3,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1986,0.3,0.2,,0.1,
elderly_headed_hh,fourth_quintile,1987,0.2,0.1,,,
elderly_headed_hh,fourth_quintile,1988,0.3,0.1,,0.1,0.1
elderly_headed_hh,fourth_quintile,1989,0.3,0.2,,0.1,
elderly_headed_hh,fourth_quintile,1990,0.3,0.1,,0.1,0.1
elderly_headed_hh,fourth_quintile,1991,0.2,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1992,0.4,0.3,,0.1,
elderly_headed_hh,fourth_quintile,1993,0.5,0.4,,0.1,
elderly_headed_hh,fourth_quintile,1994,0.6,0.4,,0.1,
elderly_headed_hh,fourth_quintile,1995,0.7,0.5,,0.1,
elderly_headed_hh,fourth_quintile,1996,0.7,0.6,,0.1,
elderly_headed_hh,fourth_quintile,1997,0.8,0.6,,0.1,
elderly_headed_hh,fourth_quintile,1998,0.8,0.6,,0.1,
elderly_headed_hh,fourth_quintile,1999,0.7,0.6,,0.1,
elderly_headed_hh,fourth_quintile,2000,0.8,0.7,,0.1,
elderly_headed_hh,fourth_quintile,2001,0.9,0.7,,0.1,
elderly_headed_hh,fourth_quintile,2002,1.1,0.9,,0.1,
elderly_headed_hh,fourth_quintile,2003,1.1,0.9,,0.1,
elderly_headed_hh,fourth_quintile,2004,1.2,1.0,,0.1,
elderly_headed_hh,fourth_quintile,2005,1.2,1.1,,0.1,
elderly_headed_hh,fourth_quintile,2006,1.1,0.8,,0.1,0.1
elderly_headed_hh,fourth_quintile,2007,1.5,1.0,,0.2,0.2
elderly_headed_hh,fourth_quintile,2008,1.0,0.8,,0.1,0.1
elderly_headed_hh,fourth_quintile,2009,1.2,0.9,,0.1,0.2
elderly_headed_hh,fourth_quintile,2010,1.3,1.0,,0.1,0.2
elderly_headed_hh,fourth_quintile,2011,1.2,0.8,,0.2,0.2
elderly_headed_hh,fourth_quintile,2012,1.0,0.7,,0.1,0.1
elderly_headed_hh,fourth_quintile,2013,1.0,0.7,,0.1,0.2
elderly_headed_hh,fourth_quintile,2014,1.2,0.8,0.1,0.1,0.2
elderly_headed_hh,fourth_quintile,2015,1.3,0.9,0.1,0.1,0.2
elderly_headed_hh,highest_quintile,1979,0.1,,,,
elderly_headed_hh,highest_quintile,1980,0.1,,,,
elderly_headed_hh,highest_quintile,1981,0.1,,,,
elderly_headed_hh,highest_quintile,1982,0.1,,,,
elderly_headed_hh,highest_quintile,1983,0.1,,,,
elderly_headed_hh,highest_quintile,1984,0.1,,,,
elderly_headed_hh,highest_quintile,1985,0.1,,,,
elderly_headed_hh,highest_quintile,1986,0.1,,,,
elderly_headed_hh,highest_quintile,1987,0.1,,,,
elderly_headed_hh,highest_quintile,1988,0.1,,,,
elderly_headed_hh,highest_quintile,1989,0.1,,,,
elderly_headed_hh,highest_quintile,1990,0.1,,,,
elderly_headed_hh,highest_quintile,1991,0.1,,,,
elderly_headed_hh,highest_quintile,1992,0.1,0.1,,,
elderly_headed_hh,highest_quintile,1993,0.1,0.1,,,
elderly_headed_hh,highest_quintile,1994,0.2,0.1,,,
elderly_headed_hh,highest_quintile,1995,0.2,0.1,,,
elderly_headed_hh,highest_quintile,1996,0.2,0.2,,,
elderly_headed_hh,highest_quintile,1997,0.2,0.2,,,
elderly_headed_hh,highest_quintile,1998,0.2,0.2,,,
elderly_headed_hh,highest_quintile,1999,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2000,0.3,0.2,,,
elderly_headed_hh,highest_quintile,2001,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2002,0.3,0.3,,,
elderly_headed_hh,highest_quintile,2003,0.3,0.2,,,
elderly_headed_hh,highest_quintile,2004,0.3,0.2,,,
elderly_headed_hh,highest_quintile,2005,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2006,0.3,0.2,,,
elderly_headed_hh,highest_quintile,2007,0.3,0.2,,,
elderly_headed_hh,highest_quintile,2008,0.3,0.2,,,
elderly_headed_hh,highest_quintile,2009,0.4,0.3,,,
elderly_headed_hh,highest_quintile,2010,0.3,0.2,,,
elderly_headed_hh,highest_quintile,2011,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2012,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2013,0.2,0.1,,,
elderly_headed_hh,highest_quintile,2014,0.3,0.2,,,
elderly_headed_hh,highest_quintile,2015,0.3,0.2,,,
elderly_headed_hh,percentiles_81_90,1979,0.2,0.1,,0.1,
elderly_headed_hh,percentiles_81_90,1980,0.2,0.1,,0.1,
elderly_headed_hh,percentiles_81_90,1981,0.1,0.1,,,
