household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
elderly_headed_hh,fourth_quintile,1995,16300.0,7800.0,2900.0,4500.0,1000.0
elderly_headed_hh,fourth_quintile,1996,16400.0,8000.0,3100.0,4400.0,900.0
elderly_headed_hh,fourth_quintile,1997,16900.0,8800.0,2900.0,4300.0,900.0
elderly_headed_hh,fourth_quintile,1998,17500.0,9400.0,3100.0,4000.0,1000.0
elderly_headed_hh,fourth_quintile,1999,18200.0,9800.0,3400.0,4000.0,1200.0
elderly_headed_hh,fourth_quintile,2000,18200.0,10200.0,3400.0,3500.0,1000.0
elderly_headed_hh,fourth_quintile,2001,16600.0,9500.0,3600.0,2500.0,900.0
elderly_headed_hh,fourth_quintile,2002,15400.0,8900.0,3300.0,2300.0,1000.0
elderly_headed_hh,fourth_quintile,2003,14900.0,7600.0,3700.0,2700.0,900.0
elderly_headed_hh,fourth_quintile,2004,15800.0,8000.0,3700.0,3200.0,900.0
elderly_headed_hh,fourth_quintile,2005,16700.0,8100.0,3800.0,3900.0,900.0
elderly_headed_hh,fourth_quintile,2006,17200.0,8400.0,3600.0,4400.0,900.0
elderly_headed_hh,fourth_quintile,2007,16800.0,8700.0,3700.0,3600.0,800.0
elderly_headed_hh,fourth_quintile,2008,14100.0,7400.0,3900.0,2100.0,700.0
elderly_headed_hh,fourth_quintile,2009,13900.0,7600.0,3900.0,1800.0,700.0
elderly_headed_hh,fourth_quintile,2010,14200.0,7800.0,3700.0,2000.0,700.0
elderly_headed_hh,fourth_quintile,2011,14200.0,8200.0,3400.0,1900.0,700.0
elderly_headed_hh,fourth_quintile,2012,14700.0,8400.0,3400.0,2100.0,800.0
elderly_headed_hh,fourth_quintile,2013,15900.0,8500.0,4000.0,2600.0,800.0
elderly_headed_hh,fourth_quintile,2014,16400.0,8800.0,4200.0,2600.0,800.0
elderly_headed_hh,fourth_quintile,2015,17200.0,9500.0,4400.0,2500.0,900.0
elderly_headed_hh,highest_quintile,1979,58000.0,31300.0,3500.0,21800.0,1400.0
elderly_headed_hh,highest_quintile,1980,51100.0,30600.0,3200.0,16100.0,1100.0
elderly_headed_hh,highest_quintile,1981,47200.0,30700.0,3500.0,12000.0,1000.0
elderly_headed_hh,highest_quintile,1982,42700.0,30500.0,3700.0,7400.0,1000.0
elderly_headed_hh,highest_quintile,1983,42500.0,28000.0,3700.0,9700.0,1100.0
elderly_headed_hh,highest_quintile,1984,48700.0,32000.0,4100.0,11500.0,1100.0
elderly_headed_hh,highest_quintile,1985,51400.0,34700.0,4300.0,11200.0,1200.0
elderly_headed_hh,highest_quintile,1986,55800.0,37600.0,4400.0,12200.0,1600.0
elderly_headed_hh,highest_quintile,1987,56600.0,34200.0,4400.0,16500.0,1500.0
elderly_headed_hh,highest_quintile,1988,61000.0,37500.0,4700.0,17300.0,1500.0
elderly_headed_hh,highest_quintile,1989,56300.0,34700.0,4400.0,16100.0,1200.0
elderly_headed_hh,highest_quintile,1990,53200.0,32700.0,4700.0,14500.0,1200.0
elderly_headed_hh,highest_quintile,1991,49100.0,29700.0,4800.0,13200.0,1400.0
elderly_headed_hh,highest_quintile,1992,53900.0,31500.0,5100.0,15800.0,1500.0
elderly_headed_hh,highest_quintile,1993,57300.0,32100.0,5100.0,18500.0,1600.0
elderly_headed_hh,highest_quintile,1994,62200.0,34800.0,5400.0,20400.0,1500.0
elderly_headed_hh,highest_quintile,1995,64300.0,36200.0,5500.0,21100.0,1500.0
elderly_headed_hh,highest_quintile,1996,71900.0,42200.0,5700.0,22500.0,1500.0
elderly_headed_hh,highest_quintile,1997,75000.0,45200.0,5600.0,22700.0,1500.0
elderly_headed_hh,highest_quintile,1998,74100.0,46000.0,5800.0,20700.0,1700.0
elderly_headed_hh,highest_quintile,1999,80400.0,51200.0,6000.0,21200.0,2000.0
elderly_headed_hh,highest_quintile,2000,79500.0,52300.0,6000.0,19600.0,1700.0
elderly_headed_hh,highest_quintile,2001,72000.0,48000.0,6800.0,15700.0,1400.0
elderly_headed_hh,highest_quintile,2002,70000.0,45900.0,6700.0,15900.0,1500.0
elderly_headed_hh,highest_quintile,2003,71900.0,41200.0,7600.0,21600.0,1500.0
elderly_headed_hh,highest_quintile,2004,81800.0,45400.0,7500.0,27000.0,1900.0
elderly_headed_hh,highest_quintile,2005,86400.0,46700.0,7300.0,30700.0,1700.0
elderly_headed_hh,highest_quintile,2006,87000.0,47000.0,7200.0,31200.0,1600.0
elderly_headed_hh,highest_quintile,2007,88500.0,52200.0,7300.0,27500.0,1400.0
elderly_headed_hh,highest_quintile,2008,73600.0,46700.0,8400.0,17200.0,1300.0
elderly_headed_hh,highest_quintile,2009,64900.0,40600.0,9200.0,13900.0,1100.0
elderly_headed_hh,highest_quintile,2010,68200.0,41500.0,8600.0,16900.0,1100.0
elderly_headed_hh,highest_quintile,2011,71000.0,44600.0,7900.0,17400.0,1200.0
elderly_headed_hh,highest_quintile,2012,79500.0,49500.0,8200.0,20400.0,1400.0
elderly_headed_hh,highest_quintile,2013,78200.0,47400.0,9500.0,20100.0,1300.0
elderly_headed_hh,highest_quintile,2014,86000.0,53000.0,9400.0,22300.0,1400.0
elderly_headed_hh,highest_quintile,2015,89300.0,56300.0,10400.0,21200.0,1400.0
elderly_headed_hh,percentiles_81_90,1979,20700.0,9100.0,3700.0,7000.0,900.0
elderly_headed_hh,percentiles_81_90,1980,19900.0,9900.0,3000.0,6300.0,800.0
elderly_headed_hh,percentiles_81_90,1981,19300.0,10700.0,3300.0,4600.0,700.0
elderly_headed_hh,percentiles_81_90,1982,17200.0,10400.0,3400.0,2600.0,700.0
elderly_headed_hh,percentiles_81_90,1983,17300.0,9600.0,3300.0,3600.0,800.0
elderly_headed_hh,percentiles_81_90,1984,20000.0,11200.0,3700.0,4100.0,900.0
elderly_headed_hh,percentiles_81_90,1985,20300.0,11900.0,3700.0,3900.0,900.0
elderly_headed_hh,percentiles_81_90,1986,20100.0,11000.0,4200.0,3900.0,900.0
elderly_headed_hh,percentiles_81_90,1987,22100.0,11700.0,3800.0,5700.0,1000.0
elderly_headed_hh,percentiles_81_90,1988,22900.0,11800.0,4500.0,5600.0,1000.0
elderly_headed_hh,percentiles_81_90,1989,22600.0,12300.0,3800.0,5600.0,900.0
elderly_headed_hh,percentiles_81_90,1990,22200.0,11900.0,3900.0,5400.0,900.0
elderly_headed_hh,percentiles_81_90,1991,21800.0,11900.0,4000.0,4800.0,1000.0
elderly_headed_hh,percentiles_81_90,1992,22400.0,11600.0,4100.0,5600.0,1100.0
elderly_headed_hh,percentiles_81_90,1993,22800.0,11000.0,4200.0,6400.0,1100.0
elderly_headed_hh,percentiles_81_90,1994,24600.0,12600.0,4000.0,6800.0,1200.0
elderly_headed_hh,percentiles_81_90,1995,25500.0,13000.0,4000.0,7300.0,1200.0
elderly_headed_hh,percentiles_81_90,1996,26600.0,13700.0,4300.0,7500.0,1000.0
elderly_headed_hh,percentiles_81_90,1997,26900.0,14300.0,4100.0,7500.0,1100.0
elderly_headed_hh,percentiles_81_90,1998,27100.0,15200.0,4400.0,6400.0,1200.0
elderly_headed_hh,percentiles_81_90,1999,28500.0,16000.0,4600.0,6500.0,1300.0
elderly_headed_hh,percentiles_81_90,2000,28400.0,16600.0,4500.0,6100.0,1200.0
elderly_headed_hh,percentiles_81_90,2001,27300.0,16100.0,5800.0,4400.0,1000.0
elderly_headed_hh,percentiles_81_90,2002,25400.0,15200.0,5100.0,3900.0,1000.0
elderly_headed_hh,percentiles_81_90,2003,24900.0,13200.0,5600.0,5000.0,1100.0
elderly_headed_hh,percentiles_81_90,2004,26100.0,13300.0,5600.0,6000.0,1200.0
elderly_headed_hh,percentiles_81_90,2005,27100.0,13500.0,5200.0,7300.0,1100.0
elderly_headed_hh,percentiles_81_90,2006,28100.0,14200.0,5300.0,7500.0,1000.0
elderly_headed_hh,percentiles_81_90,2007,27600.0,14900.0,5300.0,6400.0,1000.0
elderly_headed_hh,percentiles_81_90,2008,23600.0,13200.0,5700.0,3800.0,900.0
elderly_headed_hh,percentiles_81_90,2009,23300.0,13200.0,6300.0,3000.0,800.0
elderly_headed_hh,percentiles_81_90,2010,24000.0,13600.0,5900.0,3700.0,800.0
elderly_headed_hh,percentiles_81_90,2011,23900.0,14400.0,5100.0,3600.0,900.0
elderly_headed_hh,percentiles_81_90,2012,25200.0,15100.0,5700.0,3500.0,900.0
elderly_headed_hh,percentiles_81_90,2013,27400.0,15000.0,6800.0,4700.0,1000.0
elderly_headed_hh,percentiles_81_90,2014,27900.0,15200.0,6700.0,5100.0,1000.0
elderly_headed_hh,percentiles_81_90,2015,29300.0,16400.0,7400.0,4400.0,1000.0
elderly_headed_hh,percentiles_91_95,1979,29000.0,13700.0,4000.0,10200.0,1100.0
elderly_headed_hh,percentiles_91_95,1980,28200.0,15100.0,3900.0,8300.0,900.0
elderly_headed_hh,percentiles_91_95,1981,27100.0,16300.0,3600.0,6500.0,800.0
elderly_headed_hh,percentiles_91_95,1982,24200.0,15700.0,4000.0,3600.0,800.0
elderly_headed_hh,percentiles_91_95,1983,23600.0,14000.0,3800.0,4900.0,900.0
elderly_headed_hh,percentiles_91_95,1984,27900.0,16800.0,4400.0,5800.0,1000.0
elderly_headed_hh,percentiles_91_95,1985,28200.0,17400.0,4500.0,5300.0,1000.0
elderly_headed_hh,percentiles_91_95,1986,27500.0,16600.0,4000.0,5800.0,1100.0
elderly_headed_hh,percentiles_91_95,1987,32200.0,17900.0,4600.0,8500.0,1200.0
elderly_headed_hh,percentiles_91_95,1988,31600.0,17700.0,4900.0,7800.0,1200.0
elderly_headed_hh,percentiles_91_95,1989,31800.0,18000.0,4700.0,8100.0,1100.0
elderly_headed_hh,percentiles_91_95,1990,30900.0,17500.0,4800.0,7600.0,1000.0
elderly_headed_hh,percentiles_91_95,1991,29900.0,17200.0,4800.0,6700.0,1200.0
elderly_headed_hh,percentiles_91_95,1992,30500.0,16700.0,4400.0,8200.0,1200.0
elderly_headed_hh,percentiles_91_95,1993,32400.0,17100.0,4900.0,9200.0,1300.0
elderly_headed_hh,percentiles_91_95,1994,34000.0,18300.0,4400.0,10000.0,1300.0
elderly_headed_hh,percentiles_91_95,1995,36600.0,19200.0,5200.0,11000.0,1200.0
elderly_headed_hh,percentiles_91_95,1996,37100.0,20300.0,5400.0,10200.0,1200.0
elderly_headed_hh,percentiles_91_95,1997,38300.0,21600.0,5000.0,10500.0,1200.0
elderly_headed_hh,percentiles_91_95,1998,38400.0,21900.0,5700.0,9500.0,1400.0
elderly_headed_hh,percentiles_91_95,1999,39800.0,23400.0,5400.0,9400.0,1600.0
elderly_headed_hh,percentiles_91_95,2000,41000.0,25200.0,5200.0,9300.0,1300.0
elderly_headed_hh,percentiles_91_95,2001,37100.0,23200.0,5600.0,7100.0,1200.0
elderly_headed_hh,percentiles_91_95,2002,36200.0,22300.0,5800.0,7000.0,1200.0
elderly_headed_hh,percentiles_91_95,2003,35800.0,19300.0,7700.0,7600.0,1200.0
elderly_headed_hh,percentiles_91_95,2004,38100.0,20000.0,7500.0,9100.0,1500.0
elderly_headed_hh,percentiles_91_95,2005,39800.0,20300.0,7400.0,10800.0,1400.0
elderly_headed_hh,percentiles_91_95,2006,41400.0,21100.0,6900.0,12200.0,1200.0
elderly_headed_hh,percentiles_91_95,2007,40000.0,22000.0,6800.0,10100.0,1100.0
elderly_headed_hh,percentiles_91_95,2008,36500.0,21400.0,8300.0,5700.0,1000.0
elderly_headed_hh,percentiles_91_95,2009,34400.0,19900.0,8900.0,4700.0,1000.0
elderly_headed_hh,percentiles_91_95,2010,36500.0,21400.0,8400.0,5800.0,1000.0
elderly_headed_hh,percentiles_91_95,2011,36100.0,22100.0,7600.0,5400.0,1000.0
elderly_headed_hh,percentiles_91_95,2012,37800.0,22700.0,7700.0,6300.0,1200.0
elderly_headed_hh,percentiles_91_95,2013,41100.0,23100.0,8700.0,8100.0,1200.0
elderly_headed_hh,percentiles_91_95,2014,41900.0,23500.0,8700.0,8400.0,1200.0
elderly_headed_hh,percentiles_91_95,2015,43600.0,24800.0,9300.0,8200.0,1300.0
elderly_headed_hh,percentiles_96_99,1979,46600.0,23800.0,3300.0,18100.0,1400.0
elderly_headed_hh,percentiles_96_99,1980,44200.0,25800.0,3200.0,14100.0,1100.0
elderly_headed_hh,percentiles_96_99,1981,43400.0,28100.0,3500.0,10800.0,1000.0
elderly_headed_hh,percentiles_96_99,1982,38700.0,27800.0,3600.0,6300.0,1000.0
elderly_headed_hh,percentiles_96_99,1983,38400.0,25100.0,3700.0,8500.0,1200.0
elderly_headed_hh,percentiles_96_99,1984,44500.0,29300.0,4000.0,10100.0,1200.0
elderly_headed_hh,percentiles_96_99,1985,44200.0,29100.0,4500.0,9400.0,1200.0
elderly_headed_hh,percentiles_96_99,1986,45800.0,29500.0,4800.0,9900.0,1600.0
elderly_headed_hh,percentiles_96_99,1987,52400.0,31200.0,4800.0,14900.0,1700.0
elderly_headed_hh,percentiles_96_99,1988,51600.0,30700.0,4500.0,14800.0,1600.0
elderly_headed_hh,percentiles_96_99,1989,52300.0,32000.0,4600.0,14400.0,1300.0
elderly_headed_hh,percentiles_96_99,1990,49700.0,30400.0,5300.0,12700.0,1200.0
elderly_headed_hh,percentiles_96_99,1991,47400.0,28200.0,5200.0,12600.0,1400.0
elderly_headed_hh,percentiles_96_99,1992,51100.0,28700.0,6300.0,14600.0,1500.0
elderly_headed_hh,percentiles_96_99,1993,52500.0,27800.0,5900.0,17100.0,1700.0
elderly_headed_hh,percentiles_96_99,1994,55700.0,29900.0,6400.0,17800.0,1600.0
elderly_headed_hh,percentiles_96_99,1995,61100.0,33600.0,6300.0,19600.0,1600.0
elderly_headed_hh,percentiles_96_99,1996,63400.0,36100.0,6100.0,19600.0,1600.0
elderly_headed_hh,percentiles_96_99,1997,67300.0,39100.0,6300.0,20200.0,1700.0
elderly_headed_hh,percentiles_96_99,1998,67800.0,40900.0,6200.0,18900.0,1900.0
elderly_headed_hh,percentiles_96_99,1999,71500.0,44200.0,6100.0,19000.0,2200.0
elderly_headed_hh,percentiles_96_99,2000,74500.0,47800.0,6900.0,18000.0,1900.0
elderly_headed_hh,percentiles_96_99,2001,66000.0,43300.0,7500.0,13600.0,1600.0
elderly_headed_hh,percentiles_96_99,2002,62400.0,40600.0,7700.0,12600.0,1500.0
elderly_headed_hh,percentiles_96_99,2003,63500.0,36300.0,8500.0,17100.0,1600.0
elderly_headed_hh,percentiles_96_99,2004,67100.0,36700.0,8300.0,20100.0,2000.0
elderly_headed_hh,percentiles_96_99,2005,75800.0,40600.0,8400.0,25000.0,1900.0
elderly_headed_hh,percentiles_96_99,2006,78800.0,42400.0,8300.0,26500.0,1700.0
elderly_headed_hh,percentiles_96_99,2007,77700.0,45700.0,8400.0,22000.0,1600.0
elderly_headed_hh,percentiles_96_99,2008,67900.0,43400.0,10200.0,12900.0,1400.0
elderly_headed_hh,percentiles_96_99,2009,61200.0,37600.0,11700.0,10700.0,1200.0
elderly_headed_hh,percentiles_96_99,2010,66500.0,41200.0,11100.0,12900.0,1300.0
elderly_headed_hh,percentiles_96_99,2011,66100.0,42100.0,10000.0,12700.0,1300.0
elderly_headed_hh,percentiles_96_99,2012,71400.0,45400.0,10400.0,14100.0,1500.0
elderly_headed_hh,percentiles_96_99,2013,77000.0,45500.0,11900.0,18000.0,1500.0
elderly_headed_hh,percentiles_96_99,2014,80200.0,48000.0,11300.0,19300.0,1500.0
elderly_headed_hh,percentiles_96_99,2015,83200.0,51000.0,12500.0,18100.0,1600.0
elderly_headed_hh,top_1_percent,1979,213300.0,125900.0,2600.0,81600.0,3200.0
elderly_headed_hh,top_1_percent,1980,187100.0,122100.0,2600.0,59900.0,2400.0
elderly_headed_hh,top_1_percent,1981,172600.0,120500.0,3500.0,46600.0,2000.0
elderly_headed_hh,top_1_percent,1982,151300.0,115800.0,4300.0,29200.0,2100.0
elderly_headed_hh,top_1_percent,1983,167800.0,119900.0,4600.0,40600.0,2600.0
elderly_headed_hh,top_1_percent,1984,183800.0,129400.0,4700.0,47500.0,2200.0
elderly_headed_hh,top_1_percent,1985,196700.0,142400.0,5500.0,46300.0,2600.0
elderly_headed_hh,top_1_percent,1986,220200.0,161400.0,5100.0,49700.0,4100.0
elderly_headed_hh,top_1_percent,1987,219100.0,141800.0,5000.0,68800.0,3400.0
elderly_headed_hh,top_1_percent,1988,276900.0,183800.0,5600.0,83400.0,4000.0
elderly_headed_hh,top_1_percent,1989,238100.0,156000.0,5400.0,74100.0,2600.0
elderly_headed_hh,top_1_percent,1990,232200.0,153400.0,5900.0,70200.0,2700.0
elderly_headed_hh,top_1_percent,1991,198500.0,128300.0,6900.0,60300.0,3000.0
elderly_headed_hh,top_1_percent,1992,250000.0,158800.0,8000.0,79700.0,3400.0
elderly_headed_hh,top_1_percent,1993,257600.0,157300.0,7500.0,89400.0,3400.0
elderly_headed_hh,top_1_percent,1994,276600.0,164300.0,9700.0,99500.0,3100.0
elderly_headed_hh,top_1_percent,1995,308400.0,185300.0,10200.0,109500.0,3400.0
elderly_headed_hh,top_1_percent,1996,348900.0,218400.0,10500.0,116400.0,3600.0
elderly_headed_hh,top_1_percent,1997,389700.0,250700.0,11000.0,124100.0,3800.0
elderly_headed_hh,top_1_percent,1998,390100.0,257000.0,11300.0,117600.0,4200.0
elderly_headed_hh,top_1_percent,1999,430500.0,292100.0,13400.0,119900.0,5100.0
elderly_headed_hh,top_1_percent,2000,451900.0,315500.0,13400.0,118700.0,4300.0
elderly_headed_hh,top_1_percent,2001,391100.0,277100.0,13200.0,97300.0,3600.0
elderly_headed_hh,top_1_percent,2002,371700.0,254400.0,13200.0,99900.0,4200.0
elderly_headed_hh,top_1_percent,2003,381500.0,226200.0,13100.0,138200.0,4000.0
elderly_headed_hh,top_1_percent,2004,444700.0,255000.0,13300.0,170700.0,5700.0
elderly_headed_hh,top_1_percent,2005,519500.0,290400.0,13900.0,210300.0,4900.0
elderly_headed_hh,top_1_percent,2006,515000.0,286900.0,13600.0,209500.0,4900.0
elderly_headed_hh,top_1_percent,2007,559700.0,342700.0,15100.0,198100.0,3800.0
elderly_headed_hh,top_1_percent,2008,440800.0,292700.0,17200.0,127400.0,3600.0
elderly_headed_hh,top_1_percent,2009,376300.0,249800.0,18400.0,105400.0,2700.0
elderly_headed_hh,top_1_percent,2010,410200.0,255700.0,17600.0,133900.0,3100.0
elderly_headed_hh,top_1_percent,2011,449600.0,286000.0,18000.0,142200.0,3400.0
elderly_headed_hh,top_1_percent,2012,542600.0,341700.0,17600.0,179200.0,4100.0
elderly_headed_hh,top_1_percent,2013,503200.0,323100.0,20800.0,155700.0,3600.0
elderly_headed_hh,top_1_percent,2014,569700.0,373900.0,20700.0,171400.0,3700.0
elderly_headed_hh,top_1_percent,2015,576400.0,386600.0,23600.0,162600.0,3500.0
nonelderly_childless_hh,all_quintiles,1979,16200.0,8500.0,5000.0,2000.0,600.0
nonelderly_childless_hh,all_quintiles,1980,15900.0,8700.0,5000.0,1600.0,500.0
nonelderly_childless_hh,all_quintiles,1981,16100.0,8900.0,5400.0,1300.0,500.0
nonelderly_childless_hh,all_quintiles,1982,15100.0,8200.0,5500.0,800.0,500.0
nonelderly_childless_hh,all_quintiles,1983,14700.0,7500.0,5500.0,1000.0,600.0
nonelderly_childless_hh,all_quintiles,1984,15200.0,7600.0,5800.0,1200.0,600.0
nonelderly_childless_hh,all_quintiles,1985,16100.0,8000.0,6200.0,1200.0,600.0
nonelderly_childless_hh,all_quintiles,1986,17100.0,8600.0,6600.0,1200.0,600.0
nonelderly_childless_hh,all_quintiles,1987,17600.0,8600.0,6700.0,1600.0,700.0
nonelderly_childless_hh,all_quintiles,1988,18700.0,9200.0,7100.0,1700.0,700.0
nonelderly_childless_hh,all_quintiles,1989,18300.0,9000.0,7100.0,1600.0,700.0
nonelderly_childless_hh,all_quintiles,1990,18600.0,9100.0,7300.0,1500.0,700.0
nonelderly_childless_hh,all_quintiles,1991,18100.0,8700.0,7300.0,1400.0,700.0
nonelderly_childless_hh,all_quintiles,1992,18700.0,9100.0,7400.0,1500.0,700.0
nonelderly_childless_hh,all_quintiles,1993,18900.0,9000.0,7400.0,1700.0,800.0
nonelderly_childless_hh,all_quintiles,1994,19400.0,9100.0,7600.0,1900.0,800.0
nonelderly_childless_hh,all_quintiles,1995,19800.0,9300.0,7700.0,2000.0,800.0
nonelderly_childless_hh,all_quintiles,1996,20700.0,10100.0,7800.0,2100.0,700.0
nonelderly_childless_hh,all_quintiles,1997,21600.0,10800.0,8000.0,2200.0,700.0
nonelderly_childless_hh,all_quintiles,1998,22200.0,11200.0,8200.0,2000.0,800.0
nonelderly_childless_hh,all_quintiles,1999,23400.0,11900.0,8500.0,2100.0,800.0
nonelderly_childless_hh,all_quintiles,2000,23800.0,12400.0,8600.0,2000.0,800.0
nonelderly_childless_hh,all_quintiles,2001,21500.0,10700.0,8700.0,1400.0,700.0
nonelderly_childless_hh,all_quintiles,2002,19600.0,9400.0,8300.0,1200.0,700.0
nonelderly_childless_hh,all_quintiles,2003,19300.0,8600.0,8400.0,1600.0,700.0
nonelderly_childless_hh,all_quintiles,2004,20200.0,9100.0,8400.0,2000.0,700.0
nonelderly_childless_hh,all_quintiles,2005,21800.0,9900.0,8400.0,2800.0,700.0
nonelderly_childless_hh,all_quintiles,2006,22300.0,10000.0,8600.0,3000.0,700.0
nonelderly_childless_hh,all_quintiles,2007,21800.0,10000.0,8800.0,2400.0,600.0
nonelderly_childless_hh,all_quintiles,2008,19100.0,8400.0,8700.0,1500.0,600.0
nonelderly_childless_hh,all_quintiles,2009,17700.0,7500.0,8500.0,1100.0,600.0
nonelderly_childless_hh,all_quintiles,2010,17900.0,7700.0,8200.0,1400.0,600.0
nonelderly_childless_hh,all_quintiles,2011,17600.0,8400.0,7200.0,1500.0,600.0
nonelderly_childless_hh,all_quintiles,2012,18800.0,9200.0,7300.0,1700.0,700.0
nonelderly_childless_hh,all_quintiles,2013,20100.0,9100.0,8500.0,1800.0,700.0
nonelderly_childless_hh,all_quintiles,2014,21300.0,9800.0,8700.0,2000.0,700.0
nonelderly_childless_hh,all_quintiles,2015,21400.0,9800.0,9000.0,1800.0,800.0
nonelderly_childless_hh,lowest_quintile,1979,1200.0,,600.0,200.0,300.0
nonelderly_childless_hh,lowest_quintile,1980,1000.0,,600.0,100.0,200.0
nonelderly_childless_hh,lowest_quintile,1981,1000.0,,600.0,100.0,200.0
nonelderly_childless_hh,lowest_quintile,1982,900.0,,600.0,100.0,200.0
nonelderly_childless_hh,lowest_quintile,1983,1000.0,,600.0,100.0,300.0
nonelderly_childless_hh,lowest_quintile,1984,1100.0,100.0,600.0,100.0,300.0
nonelderly_childless_hh,lowest_quintile,1985,1200.0,,700.0,100.0,300.0
nonelderly_childless_hh,lowest_quintile,1986,1100.0,,700.0,100.0,300.0
nonelderly_childless_hh,lowest_quintile,1987,1300.0,,700.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1988,1300.0,,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1989,1300.0,,900.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1990,1400.0,,1000.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1991,1400.0,-100.0,900.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1992,1400.0,-100.0,900.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,1993,1300.0,-100.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1994,1100.0,-300.0,800.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,1995,1200.0,-300.0,900.0,200.0,400.0
nonelderly_childless_hh,lowest_quintile,1996,1000.0,-300.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1997,1100.0,-200.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1998,1200.0,-200.0,900.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1999,1300.0,-300.0,1000.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2000,1300.0,-300.0,1000.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,2001,1200.0,-300.0,900.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2002,1000.0,-300.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2003,1000.0,-300.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2004,900.0,-300.0,800.0,100.0,300.0
nonelderly_childless_hh,lowest_quintile,2005,1100.0,-300.0,900.0,200.0,400.0
nonelderly_childless_hh,lowest_quintile,2006,1200.0,-400.0,1000.0,200.0,500.0
nonelderly_childless_hh,lowest_quintile,2007,1300.0,-400.0,1200.0,200.0,400.0
nonelderly_childless_hh,lowest_quintile,2008,700.0,-900.0,1100.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2009,600.0,-800.0,900.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2010,700.0,-800.0,1000.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,2011,800.0,-600.0,800.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,2012,800.0,-500.0,700.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2013,1000.0,-600.0,1000.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,2014,800.0,-700.0,900.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,2015,700.0,-800.0,900.0,100.0,500.0
nonelderly_childless_hh,second_quintile,1979,4700.0,1300.0,2500.0,500.0,400.0
nonelderly_childless_hh,second_quintile,1980,4400.0,1300.0,2300.0,400.0,400.0
nonelderly_childless_hh,second_quintile,1981,4600.0,1400.0,2500.0,300.0,300.0
nonelderly_childless_hh,second_quintile,1982,4200.0,1200.0,2400.0,200.0,300.0
nonelderly_childless_hh,second_quintile,1983,4000.0,1000.0,2300.0,300.0,400.0
nonelderly_childless_hh,second_quintile,1984,4400.0,1200.0,2500.0,400.0,400.0
nonelderly_childless_hh,second_quintile,1985,4700.0,1200.0,2700.0,300.0,400.0
nonelderly_childless_hh,second_quintile,1986,4500.0,1100.0,2700.0,300.0,400.0
nonelderly_childless_hh,second_quintile,1987,4500.0,900.0,2700.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1988,4700.0,1000.0,2900.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1989,4700.0,1000.0,3000.0,400.0,400.0
nonelderly_childless_hh,second_quintile,1990,5000.0,1100.0,3100.0,400.0,400.0
nonelderly_childless_hh,second_quintile,1991,4700.0,900.0,3000.0,300.0,500.0
nonelderly_childless_hh,second_quintile,1992,4600.0,800.0,2900.0,300.0,500.0
nonelderly_childless_hh,second_quintile,1993,4500.0,800.0,2900.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1994,4500.0,600.0,2900.0,400.0,600.0
nonelderly_childless_hh,second_quintile,1995,4900.0,700.0,3100.0,500.0,600.0
nonelderly_childless_hh,second_quintile,1996,4800.0,700.0,3100.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1997,5100.0,800.0,3300.0,500.0,500.0
nonelderly_childless_hh,second_quintile,1998,5100.0,700.0,3400.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1999,5300.0,700.0,3600.0,400.0,600.0
nonelderly_childless_hh,second_quintile,2000,5500.0,900.0,3600.0,400.0,500.0
nonelderly_childless_hh,second_quintile,2001,4700.0,400.0,3500.0,300.0,600.0
nonelderly_childless_hh,second_quintile,2002,4400.0,200.0,3400.0,200.0,500.0
nonelderly_childless_hh,second_quintile,2003,4200.0,,3300.0,300.0,500.0
nonelderly_childless_hh,second_quintile,2004,4300.0,,3400.0,400.0,500.0
