household_type,income_group,year,all_means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
hh_with_children,lowest_quintile,1980,67.0,65.6,69.4,71.0,66.1
hh_with_children,lowest_quintile,1981,66.4,64.3,67.1,65.1,67.6
hh_with_children,lowest_quintile,1982,69.6,66.9,71.5,68.2,70.5
hh_with_children,lowest_quintile,1983,73.3,72.2,74.7,70.0,73.9
hh_with_children,lowest_quintile,1984,69.5,67.7,71.6,65.6,70.2
hh_with_children,lowest_quintile,1985,71.8,69.4,75.3,65.0,73.0
hh_with_children,lowest_quintile,1986,73.2,71.4,76.9,69.5,73.4
hh_with_children,lowest_quintile,1987,77.1,75.4,82.7,69.5,77.6
hh_with_children,lowest_quintile,1988,75.6,72.3,81.0,71.0,76.8
hh_with_children,lowest_quintile,1989,74.1,70.8,80.0,69.3,75.6
hh_with_children,lowest_quintile,1990,73.1,69.4,78.7,64.5,76.2
hh_with_children,lowest_quintile,1991,69.2,65.7,72.7,64.2,72.5
hh_with_children,lowest_quintile,1992,65.1,61.8,67.9,61.3,69.2
hh_with_children,lowest_quintile,1993,64.5,60.8,67.3,59.2,69.9
hh_with_children,lowest_quintile,1994,64.0,59.3,68.0,63.9,68.8
hh_with_children,lowest_quintile,1995,63.6,58.8,68.2,62.7,68.8
hh_with_children,lowest_quintile,1996,63.8,59.2,68.4,66.2,67.8
hh_with_children,lowest_quintile,1997,62.2,58.3,66.3,64.5,66.6
hh_with_children,lowest_quintile,1998,60.0,55.5,69.0,62.4,64.8
hh_with_children,lowest_quintile,1999,58.0,53.1,70.5,61.1,63.9
hh_with_children,lowest_quintile,2000,56.1,51.8,68.5,63.6,60.0
hh_with_children,lowest_quintile,2001,54.5,49.5,70.6,62.4,60.0
hh_with_children,lowest_quintile,2002,51.5,47.2,64.4,57.9,58.5
hh_with_children,lowest_quintile,2003,50.4,45.8,63.3,58.7,58.3
hh_with_children,lowest_quintile,2004,48.9,44.4,62.2,56.8,57.2
hh_with_children,lowest_quintile,2005,50.5,45.6,63.1,60.6,59.0
hh_with_children,lowest_quintile,2006,51.2,46.4,65.7,58.0,59.4
hh_with_children,lowest_quintile,2007,51.4,46.3,65.9,61.5,59.0
hh_with_children,lowest_quintile,2008,48.0,43.4,61.3,55.0,56.1
hh_with_children,lowest_quintile,2009,46.4,41.3,56.8,55.2,55.3
hh_with_children,lowest_quintile,2010,45.4,40.6,53.2,55.3,54.7
hh_with_children,lowest_quintile,2011,44.8,39.8,51.5,57.1,53.6
hh_with_children,lowest_quintile,2012,45.7,40.8,53.7,57.0,53.1
hh_with_children,lowest_quintile,2013,45.0,40.5,52.7,56.3,53.2
hh_with_children,lowest_quintile,2014,42.4,38.1,54.1,55.3,50.6
hh_with_children,lowest_quintile,2015,40.1,36.0,52.9,55.6,47.8
hh_with_children,second_quintile,1979,17.3,18.5,18.7,16.7,16.1
hh_with_children,second_quintile,1980,19.1,20.4,20.8,16.3,18.1
hh_with_children,second_quintile,1981,19.3,20.2,22.1,16.7,17.7
hh_with_children,second_quintile,1982,18.7,19.5,20.6,18.0,17.5
hh_with_children,second_quintile,1983,15.4,16.1,17.7,14.3,13.9
hh_with_children,second_quintile,1984,17.6,19.0,18.7,15.7,16.7
hh_with_children,second_quintile,1985,15.7,16.9,16.4,16.1,14.5
hh_with_children,second_quintile,1986,16.0,17.1,16.9,14.2,15.2
hh_with_children,second_quintile,1987,13.4,14.8,11.4,17.6,12.4
hh_with_children,second_quintile,1988,13.5,14.5,12.0,13.5,13.4
hh_with_children,second_quintile,1989,15.5,16.9,13.8,16.8,14.8
hh_with_children,second_quintile,1990,16.0,17.5,15.1,17.6,14.6
hh_with_children,second_quintile,1991,18.3,20.0,19.1,19.5,15.6
hh_with_children,second_quintile,1992,21.5,22.8,22.5,22.7,18.5
hh_with_children,second_quintile,1993,21.8,23.9,22.7,22.2,18.1
hh_with_children,second_quintile,1994,21.6,23.1,22.7,20.7,18.9
hh_with_children,second_quintile,1995,21.5,23.4,22.3,21.7,17.7
hh_with_children,second_quintile,1996,22.5,24.8,22.9,19.2,19.8
hh_with_children,second_quintile,1997,24.1,25.7,25.5,19.5,22.0
hh_with_children,second_quintile,1998,25.7,27.7,23.6,22.9,23.3
hh_with_children,second_quintile,1999,25.0,27.3,21.7,21.0,22.3
hh_with_children,second_quintile,2000,25.8,27.6,23.4,20.1,23.8
hh_with_children,second_quintile,2001,27.0,29.2,22.2,21.1,24.2
hh_with_children,second_quintile,2002,28.5,30.0,26.2,23.5,25.8
hh_with_children,second_quintile,2003,29.1,30.7,27.4,23.5,25.4
hh_with_children,second_quintile,2004,29.8,31.4,28.2,22.7,26.2
hh_with_children,second_quintile,2005,29.2,31.1,28.2,20.5,25.0
hh_with_children,second_quintile,2006,28.9,30.7,26.5,23.5,24.5
hh_with_children,second_quintile,2007,28.1,30.0,26.1,20.5,24.6
hh_with_children,second_quintile,2008,30.1,31.5,28.9,23.7,27.2
hh_with_children,second_quintile,2009,30.5,31.5,31.7,24.0,26.7
hh_with_children,second_quintile,2010,31.1,32.3,32.5,22.6,27.3
hh_with_children,second_quintile,2011,31.8,32.4,35.0,22.8,27.9
hh_with_children,second_quintile,2012,31.9,32.7,34.0,24.5,28.2
hh_with_children,second_quintile,2013,32.0,32.9,33.7,24.7,28.0
hh_with_children,second_quintile,2014,32.0,32.7,32.9,25.3,29.1
hh_with_children,second_quintile,2015,33.2,34.0,33.6,25.0,30.9
hh_with_children,middle_quintile,1979,6.4,6.8,3.5,7.4,7.3
hh_with_children,middle_quintile,1980,6.3,6.8,4.4,5.0,7.2
hh_with_children,middle_quintile,1981,6.2,6.9,5.0,7.2,6.2
hh_with_children,middle_quintile,1982,4.8,5.4,3.5,4.8,5.2
hh_with_children,middle_quintile,1983,4.5,5.0,3.1,6.2,4.7
hh_with_children,middle_quintile,1984,5.6,6.0,4.4,8.3,5.5
hh_with_children,middle_quintile,1985,4.9,5.7,3.0,7.6,4.8
hh_with_children,middle_quintile,1986,4.7,5.4,2.8,7.4,4.6
hh_with_children,middle_quintile,1987,4.3,4.4,2.4,6.1,4.7
hh_with_children,middle_quintile,1988,5.5,6.8,3.1,8.7,5.0
hh_with_children,middle_quintile,1989,4.7,6.0,2.5,5.2,4.5
hh_with_children,middle_quintile,1990,5.4,6.8,2.7,8.8,4.4
hh_with_children,middle_quintile,1991,5.8,6.9,3.8,7.3,5.1
hh_with_children,middle_quintile,1992,7.0,8.2,5.4,7.9,6.1
hh_with_children,middle_quintile,1993,7.7,8.5,6.1,10.3,6.6
hh_with_children,middle_quintile,1994,7.6,9.3,5.7,6.9,6.7
hh_with_children,middle_quintile,1995,8.3,9.6,6.2,8.3,7.5
hh_with_children,middle_quintile,1996,7.8,8.9,5.7,7.9,7.3
hh_with_children,middle_quintile,1997,7.8,8.9,5.7,8.1,6.6
hh_with_children,middle_quintile,1998,8.1,9.5,4.7,8.4,6.5
hh_with_children,middle_quintile,1999,10.0,11.6,5.0,10.5,7.9
hh_with_children,middle_quintile,2000,10.4,11.9,5.1,8.9,9.0
hh_with_children,middle_quintile,2001,11.0,12.6,5.0,9.4,9.0
hh_with_children,middle_quintile,2002,11.7,13.4,6.1,10.4,8.5
hh_with_children,middle_quintile,2003,12.3,14.1,6.3,9.7,9.2
hh_with_children,middle_quintile,2004,12.2,14.0,5.9,10.2,9.0
hh_with_children,middle_quintile,2005,11.8,13.7,5.8,10.2,8.3
hh_with_children,middle_quintile,2006,11.5,13.3,5.2,10.1,8.2
hh_with_children,middle_quintile,2007,11.7,13.6,5.2,9.4,8.6
hh_with_children,middle_quintile,2008,12.2,14.1,6.3,10.4,8.8
hh_with_children,middle_quintile,2009,13.6,15.8,7.9,11.6,9.9
hh_with_children,middle_quintile,2010,13.6,15.8,9.1,10.7,9.8
hh_with_children,middle_quintile,2011,14.4,16.8,9.8,11.3,10.8
hh_with_children,middle_quintile,2012,14.1,16.3,9.2,11.2,11.1
hh_with_children,middle_quintile,2013,14.7,16.8,9.8,11.7,11.2
hh_with_children,middle_quintile,2014,15.5,17.7,8.5,11.2,11.6
hh_with_children,middle_quintile,2015,16.4,18.4,9.0,11.7,12.0
hh_with_children,fourth_quintile,1979,3.5,3.8,1.7,3.8,4.1
hh_with_children,fourth_quintile,1980,2.9,2.7,1.5,2.2,3.8
hh_with_children,fourth_quintile,1981,2.9,3.4,1.6,3.5,3.3
hh_with_children,fourth_quintile,1982,2.3,2.8,0.9,3.5,2.5
hh_with_children,fourth_quintile,1983,1.9,1.7,0.7,2.8,2.4
hh_with_children,fourth_quintile,1984,2.4,2.3,1.3,3.1,2.8
hh_with_children,fourth_quintile,1985,2.3,2.3,0.9,3.6,2.7
hh_with_children,fourth_quintile,1986,2.3,2.0,0.8,2.9,2.9
hh_with_children,fourth_quintile,1987,2.4,2.7,0.7,3.6,2.7
hh_with_children,fourth_quintile,1988,2.5,3.2,0.8,3.1,2.6
hh_with_children,fourth_quintile,1989,2.6,3.1,1.0,4.2,2.4
hh_with_children,fourth_quintile,1990,2.4,3.0,0.8,4.7,2.1
hh_with_children,fourth_quintile,1991,2.7,3.2,1.3,4.5,2.5
hh_with_children,fourth_quintile,1992,3.3,3.7,1.9,3.5,3.4
hh_with_children,fourth_quintile,1993,2.8,3.3,1.7,3.5,2.6
hh_with_children,fourth_quintile,1994,3.5,4.5,1.9,4.1,2.8
hh_with_children,fourth_quintile,1995,3.4,4.2,1.6,3.2,3.4
hh_with_children,fourth_quintile,1996,3.3,4.1,1.3,3.9,2.8
hh_with_children,fourth_quintile,1997,3.5,4.3,1.3,4.8,2.7
hh_with_children,fourth_quintile,1998,3.5,4.4,1.2,3.2,3.0
hh_with_children,fourth_quintile,1999,4.0,5.0,1.2,3.3,3.2
hh_with_children,fourth_quintile,2000,4.5,5.3,1.5,3.8,4.0
hh_with_children,fourth_quintile,2001,4.3,5.1,0.8,3.8,3.3
hh_with_children,fourth_quintile,2002,4.8,5.5,1.5,4.3,4.1
hh_with_children,fourth_quintile,2003,4.8,5.6,0.9,5.1,4.0
hh_with_children,fourth_quintile,2004,5.3,6.1,1.8,5.4,4.1
hh_with_children,fourth_quintile,2005,5.1,6.0,1.2,4.9,3.7
hh_with_children,fourth_quintile,2006,5.0,5.9,1.1,4.9,4.1
hh_with_children,fourth_quintile,2007,5.2,6.1,1.3,4.9,4.1
hh_with_children,fourth_quintile,2008,5.3,6.3,1.3,5.3,3.9
hh_with_children,fourth_quintile,2009,5.8,7.1,1.7,5.4,4.3
hh_with_children,fourth_quintile,2010,5.8,7.0,2.8,5.8,4.0
hh_with_children,fourth_quintile,2011,5.5,6.8,2.1,5.0,4.2
hh_with_children,fourth_quintile,2012,5.2,6.5,1.8,4.6,4.4
hh_with_children,fourth_quintile,2013,5.5,6.6,2.4,4.5,4.6
hh_with_children,fourth_quintile,2014,6.7,7.7,2.8,5.5,5.1
hh_with_children,fourth_quintile,2015,6.7,7.7,2.6,4.2,5.7
hh_with_children,highest_quintile,1979,1.8,1.8,0.7,1.9,2.2
hh_with_children,highest_quintile,1980,1.6,1.5,0.6,1.6,2.2
hh_with_children,highest_quintile,1981,1.4,1.4,0.5,2.1,1.8
hh_with_children,highest_quintile,1982,1.3,1.9,0.3,1.8,1.4
hh_with_children,highest_quintile,1983,1.2,1.1,0.5,1.5,1.6
hh_with_children,highest_quintile,1984,1.5,1.4,0.8,2.6,1.7
hh_with_children,highest_quintile,1985,1.5,1.3,0.7,2.6,1.7
hh_with_children,highest_quintile,1986,1.3,1.2,0.5,2.0,1.7
hh_with_children,highest_quintile,1987,1.2,1.0,0.5,1.2,1.5
hh_with_children,highest_quintile,1988,1.4,1.6,0.9,1.7,1.3
hh_with_children,highest_quintile,1989,1.6,1.8,0.6,3.0,1.6
hh_with_children,highest_quintile,1990,1.4,1.6,0.5,2.2,1.4
hh_with_children,highest_quintile,1991,1.8,1.9,0.9,2.1,2.2
hh_with_children,highest_quintile,1992,1.7,2.0,0.9,2.5,1.6
hh_with_children,highest_quintile,1993,1.5,1.7,0.6,2.6,1.5
hh_with_children,highest_quintile,1994,2.0,2.6,0.6,2.6,1.7
hh_with_children,highest_quintile,1995,2.1,2.7,0.7,2.6,1.8
hh_with_children,highest_quintile,1996,1.4,1.8,0.5,1.5,1.3
hh_with_children,highest_quintile,1997,1.6,1.9,0.4,2.3,1.5
hh_with_children,highest_quintile,1998,1.7,1.9,0.4,1.7,1.7
hh_with_children,highest_quintile,1999,2.1,2.2,0.4,3.1,1.9
hh_with_children,highest_quintile,2000,2.2,2.5,0.6,2.1,2.4
hh_with_children,highest_quintile,2001,2.4,2.6,0.4,2.6,2.5
hh_with_children,highest_quintile,2002,2.4,2.7,0.5,2.5,2.2
hh_with_children,highest_quintile,2003,2.3,2.7,0.5,1.9,2.1
hh_with_children,highest_quintile,2004,2.6,2.9,0.6,3.4,2.6
hh_with_children,highest_quintile,2005,2.4,2.7,0.4,2.5,2.6
hh_with_children,highest_quintile,2006,2.5,2.8,0.4,2.5,2.8
hh_with_children,highest_quintile,2007,2.7,3.1,0.4,2.6,2.7
hh_with_children,highest_quintile,2008,2.9,3.3,0.7,3.4,2.7
hh_with_children,highest_quintile,2009,2.7,3.2,0.7,2.7,2.8
hh_with_children,highest_quintile,2010,2.8,3.1,1.1,3.9,2.8
hh_with_children,highest_quintile,2011,2.5,3.1,0.6,2.3,2.4
hh_with_children,highest_quintile,2012,2.3,2.9,0.4,1.6,2.3
hh_with_children,highest_quintile,2013,2.0,2.5,0.6,1.6,2.2
hh_with_children,highest_quintile,2014,2.7,3.1,0.9,1.8,2.9
hh_with_children,highest_quintile,2015,3.2,3.5,1.2,3.0,3.1
hh_with_children,percentiles_81_90,1979,1.1,1.1,0.4,1.5,1.3
hh_with_children,percentiles_81_90,1980,0.9,0.8,0.3,0.8,1.2
hh_with_children,percentiles_81_90,1981,0.7,0.8,0.2,1.7,0.8
hh_with_children,percentiles_81_90,1982,0.7,1.0,0.2,1.1,0.8
hh_with_children,percentiles_81_90,1983,0.5,0.4,0.2,0.9,0.7
hh_with_children,percentiles_81_90,1984,0.8,0.8,0.2,1.7,0.9
hh_with_children,percentiles_81_90,1985,0.8,0.7,0.3,1.5,0.9
hh_with_children,percentiles_81_90,1986,0.6,0.6,0.2,0.9,0.9
hh_with_children,percentiles_81_90,1987,0.6,0.4,0.2,0.6,0.8
hh_with_children,percentiles_81_90,1988,0.7,0.8,0.4,1.3,0.7
hh_with_children,percentiles_81_90,1989,0.8,1.0,0.2,1.2,0.9
hh_with_children,percentiles_81_90,1990,0.8,0.9,0.2,1.1,0.8
hh_with_children,percentiles_81_90,1991,1.0,1.1,0.5,1.2,1.1
hh_with_children,percentiles_81_90,1992,1.0,1.2,0.6,1.5,0.9
hh_with_children,percentiles_81_90,1993,0.8,1.0,0.3,1.6,0.8
hh_with_children,percentiles_81_90,1994,1.0,1.2,0.4,1.4,1.0
hh_with_children,percentiles_81_90,1995,1.1,1.4,0.3,1.4,1.0
hh_with_children,percentiles_81_90,1996,0.8,1.0,0.2,1.1,0.7
hh_with_children,percentiles_81_90,1997,1.0,1.2,0.2,1.5,0.7
hh_with_children,percentiles_81_90,1998,0.9,1.0,0.3,0.7,0.9
hh_with_children,percentiles_81_90,1999,1.1,1.2,0.2,1.9,1.2
hh_with_children,percentiles_81_90,2000,1.4,1.6,0.4,1.5,1.4
hh_with_children,percentiles_81_90,2001,1.3,1.4,0.3,1.3,1.3
hh_with_children,percentiles_81_90,2002,1.3,1.5,0.2,1.5,1.1
hh_with_children,percentiles_81_90,2003,1.3,1.5,0.2,0.9,1.2
hh_with_children,percentiles_81_90,2004,1.6,1.7,0.4,2.6,1.3
hh_with_children,percentiles_81_90,2005,1.3,1.4,0.2,1.2,1.4
hh_with_children,percentiles_81_90,2006,1.4,1.6,0.2,1.7,1.2
hh_with_children,percentiles_81_90,2007,1.4,1.7,0.2,1.5,1.3
hh_with_children,percentiles_81_90,2008,1.5,1.7,0.4,1.9,1.3
hh_with_children,percentiles_81_90,2009,1.5,1.7,0.4,1.7,1.4
hh_with_children,percentiles_81_90,2010,1.6,1.9,0.6,2.4,1.5
hh_with_children,percentiles_81_90,2011,1.4,1.7,0.3,1.4,1.2
hh_with_children,percentiles_81_90,2012,1.2,1.6,0.2,0.7,1.2
hh_with_children,percentiles_81_90,2013,1.1,1.3,0.4,1.0,1.1
hh_with_children,percentiles_81_90,2014,1.5,1.7,0.5,1.0,1.5
hh_with_children,percentiles_81_90,2015,1.6,1.8,0.6,1.3,1.5
hh_with_children,percentiles_91_95,1979,0.3,0.3,0.1,0.2,0.4
hh_with_children,percentiles_91_95,1980,0.4,0.4,0.1,0.6,0.4
hh_with_children,percentiles_91_95,1981,0.3,0.2,0.1,0.2,0.4
hh_with_children,percentiles_91_95,1982,0.3,0.5,0.1,0.4,0.3
hh_with_children,percentiles_91_95,1983,0.3,0.3,0.1,0.4,0.3
hh_with_children,percentiles_91_95,1984,0.3,0.2,0.2,0.7,0.3
hh_with_children,percentiles_91_95,1985,0.2,0.2,0.1,0.4,0.3
hh_with_children,percentiles_91_95,1986,0.2,0.2,0.1,0.2,0.3
hh_with_children,percentiles_91_95,1987,0.2,0.2,0.1,0.2,0.3
hh_with_children,percentiles_91_95,1988,0.3,0.3,0.2,0.2,0.3
hh_with_children,percentiles_91_95,1989,0.4,0.4,0.2,0.9,0.3
hh_with_children,percentiles_91_95,1990,0.3,0.2,0.1,0.7,0.2
hh_with_children,percentiles_91_95,1991,0.3,0.3,0.1,0.3,0.5
hh_with_children,percentiles_91_95,1992,0.4,0.4,0.2,0.7,0.3
hh_with_children,percentiles_91_95,1993,0.3,0.3,0.1,0.5,0.3
hh_with_children,percentiles_91_95,1994,0.4,0.7,0.1,0.6,0.3
hh_with_children,percentiles_91_95,1995,0.4,0.6,0.1,0.5,0.3
hh_with_children,percentiles_91_95,1996,0.3,0.4,0.1,0.3,0.3
hh_with_children,percentiles_91_95,1997,0.3,0.4,0.1,0.6,0.3
hh_with_children,percentiles_91_95,1998,0.3,0.4,0.1,0.2,0.4
hh_with_children,percentiles_91_95,1999,0.5,0.5,0.1,0.7,0.4
hh_with_children,percentiles_91_95,2000,0.4,0.5,0.1,0.5,0.5
hh_with_children,percentiles_91_95,2001,0.5,0.5,,0.5,0.7
hh_with_children,percentiles_91_95,2002,0.5,0.6,0.1,0.5,0.5
hh_with_children,percentiles_91_95,2003,0.5,0.5,,0.6,0.4
hh_with_children,percentiles_91_95,2004,0.6,0.6,0.1,0.7,0.7
hh_with_children,percentiles_91_95,2005,0.6,0.7,,0.5,0.6
hh_with_children,percentiles_91_95,2006,0.5,0.6,0.1,0.4,0.8
hh_with_children,percentiles_91_95,2007,0.6,0.7,0.1,0.5,0.6
hh_with_children,percentiles_91_95,2008,0.7,0.8,0.1,0.8,0.6
hh_with_children,percentiles_91_95,2009,0.6,0.7,0.2,0.6,0.6
hh_with_children,percentiles_91_95,2010,0.6,0.7,0.2,0.6,0.6
hh_with_children,percentiles_91_95,2011,0.5,0.6,0.1,0.3,0.6
hh_with_children,percentiles_91_95,2012,0.5,0.7,0.1,0.4,0.5
hh_with_children,percentiles_91_95,2013,0.4,0.5,0.1,0.4,0.5
hh_with_children,percentiles_91_95,2014,0.6,0.6,0.2,0.4,0.6
hh_with_children,percentiles_91_95,2015,0.7,0.8,0.4,0.7,0.7
hh_with_children,percentiles_96_99,1979,0.3,0.2,0.2,0.1,0.4
hh_with_children,percentiles_96_99,1980,0.2,0.2,0.1,0.1,0.3
hh_with_children,percentiles_96_99,1981,0.3,0.3,0.1,0.1,0.4
hh_with_children,percentiles_96_99,1982,0.2,0.2,,0.3,0.2
hh_with_children,percentiles_96_99,1983,0.2,0.2,0.2,0.2,0.3
hh_with_children,percentiles_96_99,1984,0.2,0.2,0.2,0.1,0.3
hh_with_children,percentiles_96_99,1985,0.3,0.3,0.2,0.5,0.4
hh_with_children,percentiles_96_99,1986,0.3,0.3,0.1,0.3,0.4
hh_with_children,percentiles_96_99,1987,0.3,0.2,0.2,0.4,0.3
hh_with_children,percentiles_96_99,1988,0.3,0.3,0.2,0.1,0.3
hh_with_children,percentiles_96_99,1989,0.2,0.2,0.1,0.3,0.3
hh_with_children,percentiles_96_99,1990,0.3,0.3,0.1,0.3,0.3
hh_with_children,percentiles_96_99,1991,0.4,0.3,0.2,0.5,0.5
hh_with_children,percentiles_96_99,1992,0.3,0.3,0.1,0.2,0.3
hh_with_children,percentiles_96_99,1993,0.3,0.3,0.1,0.4,0.3
hh_with_children,percentiles_96_99,1994,0.4,0.5,0.1,0.5,0.3
hh_with_children,percentiles_96_99,1995,0.4,0.5,0.1,0.4,0.4
hh_with_children,percentiles_96_99,1996,0.3,0.3,0.1,0.1,0.2
hh_with_children,percentiles_96_99,1997,0.3,0.3,0.1,0.2,0.4
hh_with_children,percentiles_96_99,1998,0.4,0.4,0.1,0.7,0.3
hh_with_children,percentiles_96_99,1999,0.3,0.4,,0.2,0.3
hh_with_children,percentiles_96_99,2000,0.3,0.3,0.1,0.1,0.4
hh_with_children,percentiles_96_99,2001,0.4,0.5,0.1,0.4,0.4
hh_with_children,percentiles_96_99,2002,0.4,0.4,0.2,0.4,0.3
hh_with_children,percentiles_96_99,2003,0.4,0.5,0.1,0.3,0.4
hh_with_children,percentiles_96_99,2004,0.3,0.4,0.1,0.1,0.4
hh_with_children,percentiles_96_99,2005,0.5,0.5,0.1,0.7,0.5
hh_with_children,percentiles_96_99,2006,0.5,0.5,0.1,0.4,0.6
hh_with_children,percentiles_96_99,2007,0.5,0.6,0.1,0.6,0.6
hh_with_children,percentiles_96_99,2008,0.5,0.5,0.1,0.5,0.5
hh_with_children,percentiles_96_99,2009,0.4,0.5,0.1,0.2,0.6
hh_with_children,percentiles_96_99,2010,0.4,0.4,0.2,0.5,0.5
hh_with_children,percentiles_96_99,2011,0.5,0.6,0.1,0.4,0.5
hh_with_children,percentiles_96_99,2012,0.4,0.5,0.1,0.3,0.4
hh_with_children,percentiles_96_99,2013,0.3,0.4,0.1,0.2,0.4
hh_with_children,percentiles_96_99,2014,0.5,0.5,0.1,0.3,0.5
hh_with_children,percentiles_96_99,2015,0.6,0.6,0.2,0.9,0.7
hh_with_children,top_1_percent,1979,0.1,0.1,0.1,0.2,0.2
hh_with_children,top_1_percent,1980,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,1981,0.1,0.2,0.1,0.2,0.2
hh_with_children,top_1_percent,1982,0.1,0.2,,,0.1
hh_with_children,top_1_percent,1983,0.2,0.2,0.1,0.1,0.2
hh_with_children,top_1_percent,1984,0.1,0.2,0.1,0.1,0.1
hh_with_children,top_1_percent,1985,0.2,0.2,0.1,0.2,0.2
hh_with_children,top_1_percent,1986,0.2,0.2,0.1,0.6,0.2
hh_with_children,top_1_percent,1987,0.1,0.2,0.1,0.1,0.1
hh_with_children,top_1_percent,1988,0.1,0.1,0.1,,0.1
hh_with_children,top_1_percent,1989,0.2,0.2,0.1,0.5,0.1
hh_with_children,top_1_percent,1990,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,1991,0.2,0.2,0.1,0.2,0.1
hh_with_children,top_1_percent,1992,0.1,0.1,,0.1,0.1
hh_with_children,top_1_percent,1993,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,1994,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,1995,0.2,0.3,0.1,0.2,0.1
hh_with_children,top_1_percent,1996,0.1,0.1,0.1,,0.1
hh_with_children,top_1_percent,1997,0.1,0.1,,,0.1
hh_with_children,top_1_percent,1998,0.1,0.2,,0.1,0.1
hh_with_children,top_1_percent,1999,0.1,0.2,,0.3,0.1
hh_with_children,top_1_percent,2000,0.1,0.1,,,0.1
hh_with_children,top_1_percent,2001,0.2,0.2,,0.3,0.2
hh_with_children,top_1_percent,2002,0.2,0.2,0.1,0.1,0.3
hh_with_children,top_1_percent,2003,0.1,0.2,0.1,0.1,0.1
hh_with_children,top_1_percent,2004,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,2005,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,2006,0.1,0.1,,0.2,0.2
hh_with_children,top_1_percent,2007,0.1,0.1,,0.1,0.1
hh_with_children,top_1_percent,2008,0.2,0.2,0.1,0.2,0.3
hh_with_children,top_1_percent,2009,0.2,0.2,0.1,0.2,0.2
hh_with_children,top_1_percent,2010,0.2,0.2,0.1,0.4,0.1
hh_with_children,top_1_percent,2011,0.2,0.2,,0.2,0.2
hh_with_children,top_1_percent,2012,0.1,0.2,,0.2,0.1
hh_with_children,top_1_percent,2013,0.1,0.2,,,0.1
hh_with_children,top_1_percent,2014,0.2,0.2,0.1,0.1,0.2
hh_with_children,top_1_percent,2015,0.2,0.2,0.1,0.2,0.2
elderly_headed_hh,all_quintiles,1979,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1980,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1981,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1982,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1983,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1984,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1985,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1986,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
