household_type,income_group,year,all_means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
nonelderly_childless_hh,middle_quintile,2011,29.1,30.8,18.5,29.0,30.9
nonelderly_childless_hh,middle_quintile,2012,30.5,32.2,18.5,31.0,32.7
nonelderly_childless_hh,middle_quintile,2013,30.2,31.4,17.8,32.2,33.2
nonelderly_childless_hh,middle_quintile,2014,29.2,29.8,19.4,33.3,28.4
nonelderly_childless_hh,middle_quintile,2015,26.7,27.3,18.1,28.6,26.9
nonelderly_childless_hh,fourth_quintile,1979,10.0,11.0,5.2,11.5,8.0
nonelderly_childless_hh,fourth_quintile,1980,8.5,8.9,4.8,10.0,7.0
nonelderly_childless_hh,fourth_quintile,1981,9.5,11.6,3.4,11.3,6.8
nonelderly_childless_hh,fourth_quintile,1982,7.6,9.1,1.7,10.5,3.2
nonelderly_childless_hh,fourth_quintile,1983,8.7,9.9,2.1,12.0,4.8
nonelderly_childless_hh,fourth_quintile,1984,8.2,9.2,3.6,10.7,4.6
nonelderly_childless_hh,fourth_quintile,1985,7.9,8.9,2.0,11.1,3.4
nonelderly_childless_hh,fourth_quintile,1986,9.4,9.4,2.8,12.3,6.3
nonelderly_childless_hh,fourth_quintile,1987,9.7,10.1,3.2,12.1,6.8
nonelderly_childless_hh,fourth_quintile,1988,9.6,11.0,3.0,11.7,5.4
nonelderly_childless_hh,fourth_quintile,1989,10.9,11.9,3.5,13.7,6.0
nonelderly_childless_hh,fourth_quintile,1990,12.5,14.1,5.3,15.3,6.4
nonelderly_childless_hh,fourth_quintile,1991,12.7,14.2,5.3,14.7,7.8
nonelderly_childless_hh,fourth_quintile,1992,14.2,16.0,7.6,16.3,7.9
nonelderly_childless_hh,fourth_quintile,1993,14.6,15.9,7.9,16.2,11.0
nonelderly_childless_hh,fourth_quintile,1994,13.1,14.1,5.7,13.9,11.8
nonelderly_childless_hh,fourth_quintile,1995,15.2,16.4,7.1,16.2,12.2
nonelderly_childless_hh,fourth_quintile,1996,12.6,14.1,5.7,13.9,6.0
nonelderly_childless_hh,fourth_quintile,1997,12.9,14.0,6.6,13.4,8.4
nonelderly_childless_hh,fourth_quintile,1998,12.4,13.0,5.3,13.4,8.7
nonelderly_childless_hh,fourth_quintile,1999,13.8,14.5,7.2,14.2,8.7
nonelderly_childless_hh,fourth_quintile,2000,14.3,15.3,8.4,14.1,8.9
nonelderly_childless_hh,fourth_quintile,2001,14.0,14.6,5.6,15.7,6.8
nonelderly_childless_hh,fourth_quintile,2002,14.8,15.9,5.9,15.4,6.4
nonelderly_childless_hh,fourth_quintile,2003,16.9,18.1,7.4,17.7,7.6
nonelderly_childless_hh,fourth_quintile,2004,17.6,18.4,7.1,19.8,8.6
nonelderly_childless_hh,fourth_quintile,2005,16.9,17.7,6.8,19.5,8.1
nonelderly_childless_hh,fourth_quintile,2006,16.5,17.5,6.2,16.2,15.7
nonelderly_childless_hh,fourth_quintile,2007,16.7,17.5,5.8,16.8,15.8
nonelderly_childless_hh,fourth_quintile,2008,17.0,17.9,8.1,17.7,14.7
nonelderly_childless_hh,fourth_quintile,2009,17.6,18.9,7.6,18.5,16.2
nonelderly_childless_hh,fourth_quintile,2010,18.8,20.2,10.3,18.8,18.4
nonelderly_childless_hh,fourth_quintile,2011,18.1,19.6,8.4,19.6,17.0
nonelderly_childless_hh,fourth_quintile,2012,16.8,17.9,7.3,19.4,15.8
nonelderly_childless_hh,fourth_quintile,2013,16.3,17.8,6.5,17.0,16.1
nonelderly_childless_hh,fourth_quintile,2014,16.9,17.4,9.0,19.4,16.2
nonelderly_childless_hh,fourth_quintile,2015,17.2,17.9,8.8,19.6,16.0
nonelderly_childless_hh,highest_quintile,1979,6.7,8.0,2.7,8.2,4.1
nonelderly_childless_hh,highest_quintile,1980,6.7,7.0,1.8,9.2,4.5
nonelderly_childless_hh,highest_quintile,1981,5.9,6.7,0.7,9.1,1.8
nonelderly_childless_hh,highest_quintile,1982,5.4,7.2,1.0,7.3,1.4
nonelderly_childless_hh,highest_quintile,1983,4.4,5.6,1.2,5.3,3.1
nonelderly_childless_hh,highest_quintile,1984,5.5,4.8,1.6,8.5,3.7
nonelderly_childless_hh,highest_quintile,1985,5.3,5.6,1.1,7.8,2.6
nonelderly_childless_hh,highest_quintile,1986,4.8,5.7,0.6,6.1,2.2
nonelderly_childless_hh,highest_quintile,1987,5.6,5.3,2.1,7.0,4.8
nonelderly_childless_hh,highest_quintile,1988,6.1,7.1,1.1,4.7,9.0
nonelderly_childless_hh,highest_quintile,1989,7.5,8.0,2.3,8.4,6.7
nonelderly_childless_hh,highest_quintile,1990,8.7,9.1,2.8,11.0,6.4
nonelderly_childless_hh,highest_quintile,1991,7.2,8.2,2.1,8.3,4.5
nonelderly_childless_hh,highest_quintile,1992,8.9,10.1,1.9,11.3,4.4
nonelderly_childless_hh,highest_quintile,1993,9.4,10.1,3.2,12.0,5.5
nonelderly_childless_hh,highest_quintile,1994,9.9,11.4,2.7,10.8,6.2
nonelderly_childless_hh,highest_quintile,1995,7.3,8.4,2.3,7.9,3.8
nonelderly_childless_hh,highest_quintile,1996,7.4,7.8,2.2,8.1,7.5
nonelderly_childless_hh,highest_quintile,1997,6.7,7.7,1.5,7.2,2.7
nonelderly_childless_hh,highest_quintile,1998,7.3,8.6,1.5,7.0,1.9
nonelderly_childless_hh,highest_quintile,1999,7.8,8.5,2.9,8.4,1.9
nonelderly_childless_hh,highest_quintile,2000,6.5,7.2,1.2,6.4,2.6
nonelderly_childless_hh,highest_quintile,2001,6.9,7.4,0.9,7.5,3.8
nonelderly_childless_hh,highest_quintile,2002,7.7,8.2,2.9,7.4,5.7
nonelderly_childless_hh,highest_quintile,2003,7.1,7.8,1.3,7.7,2.4
nonelderly_childless_hh,highest_quintile,2004,8.3,8.8,2.7,9.3,3.3
nonelderly_childless_hh,highest_quintile,2005,8.4,9.0,1.3,9.5,3.1
nonelderly_childless_hh,highest_quintile,2006,8.0,8.6,2.7,8.4,6.3
nonelderly_childless_hh,highest_quintile,2007,7.4,8.1,1.4,7.9,5.1
nonelderly_childless_hh,highest_quintile,2008,7.6,8.4,1.8,7.4,5.7
nonelderly_childless_hh,highest_quintile,2009,7.8,8.9,2.7,7.1,5.8
nonelderly_childless_hh,highest_quintile,2010,7.8,8.8,2.6,7.7,6.8
nonelderly_childless_hh,highest_quintile,2011,6.8,7.8,1.6,7.1,5.0
nonelderly_childless_hh,highest_quintile,2012,6.9,7.8,1.6,8.0,5.2
nonelderly_childless_hh,highest_quintile,2013,5.2,6.0,2.0,4.5,4.4
nonelderly_childless_hh,highest_quintile,2014,6.8,7.4,2.2,7.4,5.1
nonelderly_childless_hh,highest_quintile,2015,6.8,7.3,2.9,7.6,5.7
nonelderly_childless_hh,percentiles_81_90,1979,4.1,5.0,1.6,4.9,2.5
nonelderly_childless_hh,percentiles_81_90,1980,4.0,3.9,1.2,5.1,3.6
nonelderly_childless_hh,percentiles_81_90,1981,3.5,3.5,0.3,5.8,1.2
nonelderly_childless_hh,percentiles_81_90,1982,3.7,4.5,0.8,5.3,1.0
nonelderly_childless_hh,percentiles_81_90,1983,2.7,3.0,0.7,3.2,2.5
nonelderly_childless_hh,percentiles_81_90,1984,3.4,3.1,1.0,5.0,2.6
nonelderly_childless_hh,percentiles_81_90,1985,3.2,3.1,0.9,5.1,1.2
nonelderly_childless_hh,percentiles_81_90,1986,3.1,3.6,0.4,4.2,1.2
nonelderly_childless_hh,percentiles_81_90,1987,2.7,2.9,0.8,3.4,1.5
nonelderly_childless_hh,percentiles_81_90,1988,2.9,4.0,0.6,2.9,1.1
nonelderly_childless_hh,percentiles_81_90,1989,4.3,4.8,0.8,4.8,3.5
nonelderly_childless_hh,percentiles_81_90,1990,4.3,4.8,1.0,5.9,1.8
nonelderly_childless_hh,percentiles_81_90,1991,3.7,4.2,1.1,4.0,3.1
nonelderly_childless_hh,percentiles_81_90,1992,5.3,6.1,1.1,6.3,3.0
nonelderly_childless_hh,percentiles_81_90,1993,6.1,6.6,1.5,7.9,3.5
nonelderly_childless_hh,percentiles_81_90,1994,5.6,6.3,1.7,6.6,2.9
nonelderly_childless_hh,percentiles_81_90,1995,4.1,4.7,1.1,4.5,2.0
nonelderly_childless_hh,percentiles_81_90,1996,4.2,4.3,1.8,4.3,5.0
nonelderly_childless_hh,percentiles_81_90,1997,3.7,4.2,0.6,4.2,1.4
nonelderly_childless_hh,percentiles_81_90,1998,4.8,5.6,1.2,4.4,1.3
nonelderly_childless_hh,percentiles_81_90,1999,5.2,5.6,1.6,5.6,1.5
nonelderly_childless_hh,percentiles_81_90,2000,3.9,4.4,0.9,3.8,1.0
nonelderly_childless_hh,percentiles_81_90,2001,4.0,4.2,0.7,4.4,2.8
nonelderly_childless_hh,percentiles_81_90,2002,5.1,5.4,1.9,4.9,4.2
nonelderly_childless_hh,percentiles_81_90,2003,4.4,4.7,0.9,4.9,1.7
nonelderly_childless_hh,percentiles_81_90,2004,5.7,6.1,1.9,6.3,2.6
nonelderly_childless_hh,percentiles_81_90,2005,5.2,5.7,0.8,5.6,1.9
nonelderly_childless_hh,percentiles_81_90,2006,5.0,5.3,1.9,5.0,4.8
nonelderly_childless_hh,percentiles_81_90,2007,5.1,5.4,1.0,5.5,3.6
nonelderly_childless_hh,percentiles_81_90,2008,4.7,5.3,1.1,4.5,2.8
nonelderly_childless_hh,percentiles_81_90,2009,5.2,6.0,2.0,4.5,3.7
nonelderly_childless_hh,percentiles_81_90,2010,4.9,5.7,1.8,4.4,4.1
nonelderly_childless_hh,percentiles_81_90,2011,4.6,5.2,1.2,5.0,3.3
nonelderly_childless_hh,percentiles_81_90,2012,4.4,5.0,1.0,5.3,3.5
nonelderly_childless_hh,percentiles_81_90,2013,3.7,4.1,1.5,3.5,3.1
nonelderly_childless_hh,percentiles_81_90,2014,4.5,4.8,1.4,5.2,3.5
nonelderly_childless_hh,percentiles_81_90,2015,4.3,4.5,1.7,5.0,3.9
nonelderly_childless_hh,percentiles_91_95,1979,1.1,1.4,0.9,1.1,0.7
nonelderly_childless_hh,percentiles_91_95,1980,1.3,1.5,0.3,1.8,0.4
nonelderly_childless_hh,percentiles_91_95,1981,1.4,1.8,0.2,2.0,0.4
nonelderly_childless_hh,percentiles_91_95,1982,0.9,1.5,0.1,1.1,0.2
nonelderly_childless_hh,percentiles_91_95,1983,1.1,1.6,0.1,1.3,0.3
nonelderly_childless_hh,percentiles_91_95,1984,0.9,0.9,0.2,1.5,0.3
nonelderly_childless_hh,percentiles_91_95,1985,1.2,1.5,0.1,1.6,0.8
nonelderly_childless_hh,percentiles_91_95,1986,1.0,1.3,0.1,1.3,0.5
nonelderly_childless_hh,percentiles_91_95,1987,1.4,1.0,0.4,1.8,2.1
nonelderly_childless_hh,percentiles_91_95,1988,0.9,1.3,,0.7,0.7
nonelderly_childless_hh,percentiles_91_95,1989,1.8,2.0,0.7,2.1,1.1
nonelderly_childless_hh,percentiles_91_95,1990,2.8,2.6,0.9,3.1,3.6
nonelderly_childless_hh,percentiles_91_95,1991,2.4,2.6,0.4,3.3,0.9
nonelderly_childless_hh,percentiles_91_95,1992,2.2,2.5,0.4,3.0,0.5
nonelderly_childless_hh,percentiles_91_95,1993,2.0,2.1,1.1,2.4,1.1
nonelderly_childless_hh,percentiles_91_95,1994,2.6,3.0,0.6,2.8,1.9
nonelderly_childless_hh,percentiles_91_95,1995,2.1,2.4,0.7,2.4,1.0
nonelderly_childless_hh,percentiles_91_95,1996,2.3,2.4,0.2,3.2,0.6
nonelderly_childless_hh,percentiles_91_95,1997,1.9,2.2,0.6,1.9,1.0
nonelderly_childless_hh,percentiles_91_95,1998,1.7,1.9,0.2,1.8,0.2
nonelderly_childless_hh,percentiles_91_95,1999,1.6,1.8,0.8,1.6,0.3
nonelderly_childless_hh,percentiles_91_95,2000,1.5,1.6,0.3,1.7,1.1
nonelderly_childless_hh,percentiles_91_95,2001,1.6,1.9,,1.5,0.6
nonelderly_childless_hh,percentiles_91_95,2002,1.8,1.9,0.7,1.8,1.2
nonelderly_childless_hh,percentiles_91_95,2003,2.0,2.2,0.1,2.0,0.4
nonelderly_childless_hh,percentiles_91_95,2004,1.6,1.7,0.3,1.7,0.2
nonelderly_childless_hh,percentiles_91_95,2005,2.0,2.0,0.2,2.7,0.7
nonelderly_childless_hh,percentiles_91_95,2006,2.1,2.3,0.5,2.5,1.1
nonelderly_childless_hh,percentiles_91_95,2007,1.5,1.7,0.2,1.6,1.0
nonelderly_childless_hh,percentiles_91_95,2008,2.1,2.2,0.4,2.0,2.4
nonelderly_childless_hh,percentiles_91_95,2009,1.5,1.6,0.4,1.6,1.4
nonelderly_childless_hh,percentiles_91_95,2010,2.0,2.2,0.6,2.2,2.1
nonelderly_childless_hh,percentiles_91_95,2011,1.2,1.4,0.2,1.0,0.9
nonelderly_childless_hh,percentiles_91_95,2012,1.6,1.9,0.4,1.5,1.1
nonelderly_childless_hh,percentiles_91_95,2013,0.9,1.1,0.2,0.7,0.8
nonelderly_childless_hh,percentiles_91_95,2014,1.5,1.7,0.5,1.5,1.1
nonelderly_childless_hh,percentiles_91_95,2015,1.6,1.7,0.7,1.8,1.1
nonelderly_childless_hh,percentiles_96_99,1979,1.2,1.3,0.3,1.7,0.7
nonelderly_childless_hh,percentiles_96_99,1980,1.3,1.4,0.2,2.0,0.4
nonelderly_childless_hh,percentiles_96_99,1981,0.8,1.1,0.1,1.1,0.1
nonelderly_childless_hh,percentiles_96_99,1982,0.6,1.0,0.1,0.6,0.2
nonelderly_childless_hh,percentiles_96_99,1983,0.6,0.9,0.3,0.8,0.2
nonelderly_childless_hh,percentiles_96_99,1984,0.9,0.6,0.3,1.6,0.6
nonelderly_childless_hh,percentiles_96_99,1985,0.8,0.9,0.1,1.0,0.5
nonelderly_childless_hh,percentiles_96_99,1986,0.6,0.8,0.1,0.6,0.3
nonelderly_childless_hh,percentiles_96_99,1987,1.2,1.1,0.8,1.5,1.1
nonelderly_childless_hh,percentiles_96_99,1988,2.1,1.4,0.4,1.0,7.0
nonelderly_childless_hh,percentiles_96_99,1989,1.2,1.0,0.5,1.3,1.9
nonelderly_childless_hh,percentiles_96_99,1990,1.4,1.4,0.7,1.7,0.8
nonelderly_childless_hh,percentiles_96_99,1991,0.8,1.0,0.5,0.8,0.5
nonelderly_childless_hh,percentiles_96_99,1992,1.3,1.4,0.3,1.9,0.8
nonelderly_childless_hh,percentiles_96_99,1993,1.0,1.1,0.4,1.3,0.8
nonelderly_childless_hh,percentiles_96_99,1994,1.4,1.7,0.2,1.3,1.0
nonelderly_childless_hh,percentiles_96_99,1995,1.1,1.3,0.4,1.0,0.7
nonelderly_childless_hh,percentiles_96_99,1996,0.9,1.0,0.1,0.6,1.8
nonelderly_childless_hh,percentiles_96_99,1997,1.0,1.1,0.3,0.9,0.2
nonelderly_childless_hh,percentiles_96_99,1998,0.7,0.8,,0.7,0.3
nonelderly_childless_hh,percentiles_96_99,1999,0.9,1.0,0.4,1.0,0.1
nonelderly_childless_hh,percentiles_96_99,2000,0.9,1.0,0.1,0.8,0.4
nonelderly_childless_hh,percentiles_96_99,2001,1.1,1.2,0.1,1.5,0.4
nonelderly_childless_hh,percentiles_96_99,2002,0.6,0.7,0.3,0.4,0.3
nonelderly_childless_hh,percentiles_96_99,2003,0.6,0.7,0.1,0.6,0.1
nonelderly_childless_hh,percentiles_96_99,2004,0.9,0.9,0.4,1.2,0.3
nonelderly_childless_hh,percentiles_96_99,2005,1.0,1.1,0.3,1.1,0.4
nonelderly_childless_hh,percentiles_96_99,2006,0.8,0.9,0.2,0.7,0.4
nonelderly_childless_hh,percentiles_96_99,2007,0.8,0.9,0.2,0.7,0.4
nonelderly_childless_hh,percentiles_96_99,2008,0.8,0.9,0.2,0.9,0.5
nonelderly_childless_hh,percentiles_96_99,2009,1.0,1.2,0.3,1.0,0.6
nonelderly_childless_hh,percentiles_96_99,2010,0.7,0.8,0.2,1.0,0.5
nonelderly_childless_hh,percentiles_96_99,2011,0.8,1.0,0.1,1.0,0.6
nonelderly_childless_hh,percentiles_96_99,2012,0.7,0.8,0.1,0.7,0.5
nonelderly_childless_hh,percentiles_96_99,2013,0.4,0.5,0.2,0.3,0.3
nonelderly_childless_hh,percentiles_96_99,2014,0.7,0.8,0.2,0.7,0.4
nonelderly_childless_hh,percentiles_96_99,2015,0.8,0.9,0.4,0.8,0.6
nonelderly_childless_hh,top_1_percent,1979,0.3,0.2,0.1,0.5,0.2
nonelderly_childless_hh,top_1_percent,1980,0.1,0.1,,0.2,
nonelderly_childless_hh,top_1_percent,1981,0.2,0.4,,0.2,0.1
nonelderly_childless_hh,top_1_percent,1982,0.2,0.2,0.1,0.3,
nonelderly_childless_hh,top_1_percent,1983,0.1,0.1,0.1,,0.1
nonelderly_childless_hh,top_1_percent,1984,0.2,0.2,,0.4,0.2
nonelderly_childless_hh,top_1_percent,1985,0.1,0.1,,0.1,0.1
nonelderly_childless_hh,top_1_percent,1986,0.1,0.1,,,0.2
nonelderly_childless_hh,top_1_percent,1987,0.3,0.3,0.2,0.4,0.2
nonelderly_childless_hh,top_1_percent,1988,0.2,0.3,0.1,0.1,0.2
nonelderly_childless_hh,top_1_percent,1989,0.2,0.2,0.2,0.2,0.2
nonelderly_childless_hh,top_1_percent,1990,0.2,0.2,0.1,0.3,0.1
nonelderly_childless_hh,top_1_percent,1991,0.3,0.3,0.2,0.3,0.1
nonelderly_childless_hh,top_1_percent,1992,0.1,0.1,0.1,0.2,0.1
nonelderly_childless_hh,top_1_percent,1993,0.3,0.3,0.1,0.4,0.1
nonelderly_childless_hh,top_1_percent,1994,0.3,0.4,0.1,0.2,0.4
nonelderly_childless_hh,top_1_percent,1995,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,1996,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,1997,0.1,0.1,0.1,0.1,
nonelderly_childless_hh,top_1_percent,1998,0.1,0.2,,0.1,
nonelderly_childless_hh,top_1_percent,1999,0.1,0.1,0.1,0.2,
nonelderly_childless_hh,top_1_percent,2000,0.2,0.2,,0.2,0.1
nonelderly_childless_hh,top_1_percent,2001,0.1,0.1,,0.1,0.1
nonelderly_childless_hh,top_1_percent,2002,0.2,0.2,,0.3,
nonelderly_childless_hh,top_1_percent,2003,0.2,0.2,0.1,0.2,0.1
nonelderly_childless_hh,top_1_percent,2004,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,2005,0.2,0.2,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,2006,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,2007,0.1,0.1,0.1,0.2,0.1
nonelderly_childless_hh,top_1_percent,2008,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,2009,0.1,0.2,,0.1,0.1
nonelderly_childless_hh,top_1_percent,2010,0.1,0.2,,0.1,
nonelderly_childless_hh,top_1_percent,2011,0.2,0.2,,0.2,0.1
nonelderly_childless_hh,top_1_percent,2012,0.2,0.2,,0.4,0.1
nonelderly_childless_hh,top_1_percent,2013,0.2,0.3,,,0.1
nonelderly_childless_hh,top_1_percent,2014,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,2015,0.1,0.2,0.1,0.1,0.1
