household_type,income_group,year,all_means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
hh_with_children,middle_quintile,1988,4.6,5.7,2.4,8.0,4.0
hh_with_children,middle_quintile,1989,4.3,5.6,1.9,6.3,3.8
hh_with_children,middle_quintile,1990,4.8,6.1,2.3,7.9,3.8
hh_with_children,middle_quintile,1991,5.1,6.3,3.1,7.0,4.4
hh_with_children,middle_quintile,1992,5.5,6.5,3.9,6.9,4.7
hh_with_children,middle_quintile,1993,6.4,7.4,4.3,9.1,5.4
hh_with_children,middle_quintile,1994,6.6,8.1,4.3,7.8,5.2
hh_with_children,middle_quintile,1995,6.8,7.8,4.7,8.2,6.1
hh_with_children,middle_quintile,1996,6.8,8.2,4.2,7.3,5.9
hh_with_children,middle_quintile,1997,6.5,7.6,4.3,7.8,5.0
hh_with_children,middle_quintile,1998,6.8,8.3,3.4,7.0,5.2
hh_with_children,middle_quintile,1999,8.6,10.2,3.5,9.5,6.1
hh_with_children,middle_quintile,2000,9.1,10.4,4.2,8.5,7.1
hh_with_children,middle_quintile,2001,9.1,10.6,3.3,8.3,6.9
hh_with_children,middle_quintile,2002,9.7,11.2,4.4,9.3,6.9
hh_with_children,middle_quintile,2003,10.0,11.6,4.2,8.9,7.2
hh_with_children,middle_quintile,2004,10.2,11.8,4.5,9.2,6.8
hh_with_children,middle_quintile,2005,9.8,11.5,4.2,9.6,6.6
hh_with_children,middle_quintile,2006,9.4,10.9,3.5,8.8,7.3
hh_with_children,middle_quintile,2007,9.9,11.4,4.0,8.9,7.8
hh_with_children,middle_quintile,2008,10.3,12.0,4.5,9.0,7.9
hh_with_children,middle_quintile,2009,10.9,12.8,4.9,10.8,8.5
hh_with_children,middle_quintile,2010,10.4,12.3,6.0,8.6,8.2
hh_with_children,middle_quintile,2011,10.9,12.8,6.3,9.3,8.9
hh_with_children,middle_quintile,2012,10.5,12.3,5.9,9.8,8.8
hh_with_children,middle_quintile,2013,11.5,13.4,6.6,8.9,9.4
hh_with_children,middle_quintile,2014,12.5,14.1,6.3,10.5,10.0
hh_with_children,middle_quintile,2015,12.6,14.1,6.6,9.4,10.8
hh_with_children,fourth_quintile,1979,3.3,3.7,1.5,3.8,3.7
hh_with_children,fourth_quintile,1980,2.8,2.7,1.5,2.7,3.5
hh_with_children,fourth_quintile,1981,2.7,3.1,1.4,3.4,2.9
hh_with_children,fourth_quintile,1982,2.1,2.7,0.8,3.2,2.2
hh_with_children,fourth_quintile,1983,1.8,1.8,0.6,3.1,2.1
hh_with_children,fourth_quintile,1984,2.2,2.2,1.1,3.6,2.4
hh_with_children,fourth_quintile,1985,2.2,2.2,0.8,4.3,2.5
hh_with_children,fourth_quintile,1986,2.2,2.1,0.8,3.7,2.7
hh_with_children,fourth_quintile,1987,2.3,2.8,0.7,3.5,2.5
hh_with_children,fourth_quintile,1988,2.3,3.0,0.7,2.8,2.4
hh_with_children,fourth_quintile,1989,2.5,3.1,0.9,3.7,2.3
hh_with_children,fourth_quintile,1990,2.2,2.8,0.7,4.4,1.8
hh_with_children,fourth_quintile,1991,2.5,3.0,1.1,4.6,2.2
hh_with_children,fourth_quintile,1992,3.0,3.6,1.7,3.4,3.0
hh_with_children,fourth_quintile,1993,2.6,3.0,1.5,3.9,2.1
hh_with_children,fourth_quintile,1994,3.2,4.2,1.7,3.6,2.5
hh_with_children,fourth_quintile,1995,3.3,4.2,1.7,2.9,3.1
hh_with_children,fourth_quintile,1996,3.0,3.7,1.2,3.8,2.6
hh_with_children,fourth_quintile,1997,3.5,4.3,1.0,5.4,2.4
hh_with_children,fourth_quintile,1998,3.2,3.9,1.0,3.4,2.6
hh_with_children,fourth_quintile,1999,3.7,4.6,1.0,3.5,2.8
hh_with_children,fourth_quintile,2000,4.2,4.9,1.3,3.6,3.4
hh_with_children,fourth_quintile,2001,3.9,4.7,0.8,3.5,2.9
hh_with_children,fourth_quintile,2002,4.3,5.0,1.2,4.1,3.6
hh_with_children,fourth_quintile,2003,4.5,5.3,0.8,5.1,3.4
hh_with_children,fourth_quintile,2004,4.9,5.6,1.4,5.4,3.7
hh_with_children,fourth_quintile,2005,4.6,5.5,1.1,5.1,3.1
hh_with_children,fourth_quintile,2006,4.7,5.5,1.1,4.8,3.9
hh_with_children,fourth_quintile,2007,4.7,5.6,1.1,4.6,4.0
hh_with_children,fourth_quintile,2008,4.9,5.7,1.2,5.0,3.9
hh_with_children,fourth_quintile,2009,5.0,6.1,1.5,5.2,4.0
hh_with_children,fourth_quintile,2010,5.1,6.1,2.3,5.9,3.8
hh_with_children,fourth_quintile,2011,4.5,5.6,1.5,4.4,3.7
hh_with_children,fourth_quintile,2012,4.6,5.6,1.5,4.1,4.4
hh_with_children,fourth_quintile,2013,4.7,5.6,2.0,4.4,4.5
hh_with_children,fourth_quintile,2014,5.5,6.3,2.2,4.6,4.7
hh_with_children,fourth_quintile,2015,5.8,6.5,2.4,4.1,5.6
hh_with_children,highest_quintile,1979,1.8,1.8,0.8,1.8,2.2
hh_with_children,highest_quintile,1980,1.5,1.5,0.6,1.6,2.1
hh_with_children,highest_quintile,1981,1.4,1.5,0.5,2.0,1.7
hh_with_children,highest_quintile,1982,1.3,2.0,0.3,1.8,1.4
hh_with_children,highest_quintile,1983,1.1,1.0,0.4,1.0,1.5
hh_with_children,highest_quintile,1984,1.4,1.4,0.8,2.6,1.6
hh_with_children,highest_quintile,1985,1.4,1.4,0.6,2.6,1.6
hh_with_children,highest_quintile,1986,1.3,1.2,0.5,1.8,1.6
hh_with_children,highest_quintile,1987,1.1,1.0,0.5,1.2,1.4
hh_with_children,highest_quintile,1988,1.4,1.6,0.9,1.9,1.3
hh_with_children,highest_quintile,1989,1.6,1.8,0.5,3.2,1.5
hh_with_children,highest_quintile,1990,1.4,1.7,0.5,2.3,1.3
hh_with_children,highest_quintile,1991,1.8,1.8,0.9,2.1,2.0
hh_with_children,highest_quintile,1992,1.8,2.0,0.9,2.7,1.6
hh_with_children,highest_quintile,1993,1.6,1.8,0.5,3.0,1.4
hh_with_children,highest_quintile,1994,1.9,2.6,0.6,2.6,1.6
hh_with_children,highest_quintile,1995,2.1,2.7,0.7,2.6,1.8
hh_with_children,highest_quintile,1996,1.5,2.0,0.5,1.8,1.3
hh_with_children,highest_quintile,1997,1.5,1.8,0.4,1.9,1.4
hh_with_children,highest_quintile,1998,1.6,1.9,0.4,1.7,1.5
hh_with_children,highest_quintile,1999,2.1,2.3,0.4,3.1,1.8
hh_with_children,highest_quintile,2000,2.2,2.5,0.6,2.2,2.3
hh_with_children,highest_quintile,2001,2.4,2.7,0.4,2.7,2.4
hh_with_children,highest_quintile,2002,2.3,2.7,0.5,2.5,2.1
hh_with_children,highest_quintile,2003,2.3,2.6,0.5,2.1,2.0
hh_with_children,highest_quintile,2004,2.6,2.9,0.6,3.6,2.5
hh_with_children,highest_quintile,2005,2.4,2.7,0.4,2.8,2.5
hh_with_children,highest_quintile,2006,2.6,2.9,0.4,3.0,2.8
hh_with_children,highest_quintile,2007,2.6,3.0,0.4,2.8,2.6
hh_with_children,highest_quintile,2008,2.8,3.2,0.6,3.7,2.6
hh_with_children,highest_quintile,2009,2.6,3.1,0.7,2.7,2.7
hh_with_children,highest_quintile,2010,2.7,3.0,1.1,3.6,2.8
hh_with_children,highest_quintile,2011,2.5,3.1,0.5,2.3,2.4
hh_with_children,highest_quintile,2012,2.2,2.8,0.4,1.6,2.2
hh_with_children,highest_quintile,2013,2.0,2.4,0.5,1.7,2.1
hh_with_children,highest_quintile,2014,2.6,2.9,0.8,1.8,2.8
hh_with_children,highest_quintile,2015,3.1,3.4,1.2,3.0,3.1
hh_with_children,percentiles_81_90,1979,1.0,1.1,0.4,1.4,1.2
hh_with_children,percentiles_81_90,1980,0.8,0.8,0.2,0.8,1.2
hh_with_children,percentiles_81_90,1981,0.8,0.9,0.3,1.6,0.8
hh_with_children,percentiles_81_90,1982,0.7,1.0,0.2,0.8,0.8
hh_with_children,percentiles_81_90,1983,0.5,0.4,0.1,0.4,0.7
hh_with_children,percentiles_81_90,1984,0.8,0.8,0.2,1.7,0.8
hh_with_children,percentiles_81_90,1985,0.7,0.7,0.2,1.5,0.8
hh_with_children,percentiles_81_90,1986,0.6,0.7,0.1,0.7,0.8
hh_with_children,percentiles_81_90,1987,0.5,0.4,0.2,0.6,0.7
hh_with_children,percentiles_81_90,1988,0.7,0.9,0.4,1.5,0.6
hh_with_children,percentiles_81_90,1989,0.8,1.0,0.2,1.4,0.8
hh_with_children,percentiles_81_90,1990,0.7,0.9,0.2,1.2,0.7
hh_with_children,percentiles_81_90,1991,0.9,1.0,0.5,1.2,1.0
hh_with_children,percentiles_81_90,1992,1.1,1.3,0.6,1.8,1.0
hh_with_children,percentiles_81_90,1993,0.9,1.1,0.2,1.9,0.7
hh_with_children,percentiles_81_90,1994,1.0,1.3,0.4,1.4,0.9
hh_with_children,percentiles_81_90,1995,1.0,1.2,0.3,1.2,1.0
hh_with_children,percentiles_81_90,1996,0.9,1.1,0.3,1.3,0.7
hh_with_children,percentiles_81_90,1997,0.9,1.1,0.2,1.3,0.6
hh_with_children,percentiles_81_90,1998,0.8,1.0,0.2,0.7,0.8
hh_with_children,percentiles_81_90,1999,1.2,1.3,0.2,2.0,1.1
hh_with_children,percentiles_81_90,2000,1.5,1.7,0.4,1.6,1.3
hh_with_children,percentiles_81_90,2001,1.4,1.6,0.3,1.4,1.2
hh_with_children,percentiles_81_90,2002,1.3,1.5,0.2,1.3,1.0
hh_with_children,percentiles_81_90,2003,1.2,1.4,0.2,1.1,1.1
hh_with_children,percentiles_81_90,2004,1.6,1.7,0.4,2.8,1.3
hh_with_children,percentiles_81_90,2005,1.3,1.4,0.2,1.5,1.3
hh_with_children,percentiles_81_90,2006,1.5,1.6,0.2,1.9,1.4
hh_with_children,percentiles_81_90,2007,1.4,1.6,0.2,1.5,1.3
hh_with_children,percentiles_81_90,2008,1.5,1.7,0.3,2.3,1.2
hh_with_children,percentiles_81_90,2009,1.5,1.8,0.3,1.8,1.3
hh_with_children,percentiles_81_90,2010,1.6,1.8,0.6,2.1,1.6
hh_with_children,percentiles_81_90,2011,1.3,1.7,0.3,1.4,1.3
hh_with_children,percentiles_81_90,2012,1.2,1.5,0.2,0.8,1.1
hh_with_children,percentiles_81_90,2013,1.1,1.3,0.3,1.2,1.1
hh_with_children,percentiles_81_90,2014,1.4,1.6,0.5,1.0,1.6
hh_with_children,percentiles_81_90,2015,1.6,1.8,0.5,1.2,1.5
hh_with_children,percentiles_91_95,1979,0.3,0.3,0.1,0.2,0.4
hh_with_children,percentiles_91_95,1980,0.3,0.3,0.1,0.6,0.4
hh_with_children,percentiles_91_95,1981,0.2,0.2,0.1,0.2,0.3
hh_with_children,percentiles_91_95,1982,0.3,0.5,0.1,0.6,0.3
hh_with_children,percentiles_91_95,1983,0.2,0.2,0.1,0.3,0.3
hh_with_children,percentiles_91_95,1984,0.3,0.2,0.2,0.7,0.3
hh_with_children,percentiles_91_95,1985,0.3,0.2,0.1,0.5,0.3
hh_with_children,percentiles_91_95,1986,0.2,0.1,0.1,0.1,0.3
hh_with_children,percentiles_91_95,1987,0.2,0.2,,0.2,0.3
hh_with_children,percentiles_91_95,1988,0.3,0.3,0.2,0.3,0.3
hh_with_children,percentiles_91_95,1989,0.3,0.4,0.1,0.9,0.3
hh_with_children,percentiles_91_95,1990,0.3,0.3,0.1,0.7,0.2
hh_with_children,percentiles_91_95,1991,0.3,0.3,0.1,0.2,0.5
hh_with_children,percentiles_91_95,1992,0.3,0.4,0.2,0.5,0.3
hh_with_children,percentiles_91_95,1993,0.3,0.3,0.1,0.6,0.3
hh_with_children,percentiles_91_95,1994,0.4,0.7,0.1,0.5,0.3
hh_with_children,percentiles_91_95,1995,0.5,0.7,0.1,0.7,0.3
hh_with_children,percentiles_91_95,1996,0.3,0.4,0.1,0.3,0.3
hh_with_children,percentiles_91_95,1997,0.3,0.4,0.1,0.4,0.3
hh_with_children,percentiles_91_95,1998,0.3,0.4,0.1,0.2,0.3
hh_with_children,percentiles_91_95,1999,0.5,0.6,0.1,0.7,0.4
hh_with_children,percentiles_91_95,2000,0.4,0.5,0.1,0.4,0.5
hh_with_children,percentiles_91_95,2001,0.5,0.5,0.1,0.5,0.7
hh_with_children,percentiles_91_95,2002,0.5,0.6,0.1,0.6,0.5
hh_with_children,percentiles_91_95,2003,0.5,0.6,,0.6,0.4
hh_with_children,percentiles_91_95,2004,0.6,0.6,0.1,0.6,0.6
hh_with_children,percentiles_91_95,2005,0.6,0.7,,0.5,0.6
hh_with_children,percentiles_91_95,2006,0.5,0.6,0.1,0.5,0.7
hh_with_children,percentiles_91_95,2007,0.6,0.7,0.1,0.6,0.6
hh_with_children,percentiles_91_95,2008,0.7,0.8,0.1,0.7,0.6
hh_with_children,percentiles_91_95,2009,0.6,0.7,0.2,0.6,0.6
hh_with_children,percentiles_91_95,2010,0.5,0.6,0.2,0.6,0.6
hh_with_children,percentiles_91_95,2011,0.5,0.6,0.1,0.3,0.6
hh_with_children,percentiles_91_95,2012,0.5,0.6,0.1,0.4,0.5
hh_with_children,percentiles_91_95,2013,0.4,0.5,0.1,0.3,0.5
hh_with_children,percentiles_91_95,2014,0.5,0.6,0.1,0.4,0.5
hh_with_children,percentiles_91_95,2015,0.7,0.8,0.4,0.8,0.8
hh_with_children,percentiles_96_99,1979,0.3,0.2,0.2,0.1,0.4
hh_with_children,percentiles_96_99,1980,0.2,0.2,0.1,0.1,0.3
hh_with_children,percentiles_96_99,1981,0.3,0.3,0.1,0.1,0.4
hh_with_children,percentiles_96_99,1982,0.2,0.3,,0.3,0.2
hh_with_children,percentiles_96_99,1983,0.3,0.3,0.2,0.2,0.3
hh_with_children,percentiles_96_99,1984,0.2,0.2,0.2,0.1,0.3
hh_with_children,percentiles_96_99,1985,0.3,0.3,0.2,0.4,0.3
hh_with_children,percentiles_96_99,1986,0.3,0.3,0.1,0.3,0.3
hh_with_children,percentiles_96_99,1987,0.3,0.2,0.2,0.4,0.3
hh_with_children,percentiles_96_99,1988,0.3,0.3,0.2,0.1,0.3
hh_with_children,percentiles_96_99,1989,0.2,0.2,0.1,0.3,0.3
hh_with_children,percentiles_96_99,1990,0.3,0.4,0.1,0.3,0.3
hh_with_children,percentiles_96_99,1991,0.4,0.3,0.2,0.5,0.5
hh_with_children,percentiles_96_99,1992,0.3,0.3,0.1,0.3,0.3
hh_with_children,percentiles_96_99,1993,0.3,0.3,0.1,0.4,0.3
hh_with_children,percentiles_96_99,1994,0.4,0.5,0.1,0.6,0.3
hh_with_children,percentiles_96_99,1995,0.4,0.5,0.1,0.4,0.3
hh_with_children,percentiles_96_99,1996,0.3,0.3,0.1,0.1,0.2
hh_with_children,percentiles_96_99,1997,0.3,0.3,0.1,0.2,0.4
hh_with_children,percentiles_96_99,1998,0.4,0.4,0.1,0.7,0.3
hh_with_children,percentiles_96_99,1999,0.3,0.3,,0.2,0.3
hh_with_children,percentiles_96_99,2000,0.3,0.3,0.1,0.1,0.4
hh_with_children,percentiles_96_99,2001,0.4,0.5,0.1,0.4,0.4
hh_with_children,percentiles_96_99,2002,0.4,0.4,0.2,0.5,0.3
hh_with_children,percentiles_96_99,2003,0.4,0.5,0.1,0.3,0.4
hh_with_children,percentiles_96_99,2004,0.3,0.4,0.1,0.2,0.4
hh_with_children,percentiles_96_99,2005,0.4,0.5,0.1,0.7,0.5
hh_with_children,percentiles_96_99,2006,0.5,0.5,0.1,0.4,0.6
hh_with_children,percentiles_96_99,2007,0.5,0.5,0.1,0.5,0.6
hh_with_children,percentiles_96_99,2008,0.5,0.5,0.1,0.5,0.5
hh_with_children,percentiles_96_99,2009,0.4,0.5,0.1,0.2,0.6
hh_with_children,percentiles_96_99,2010,0.4,0.4,0.2,0.5,0.5
hh_with_children,percentiles_96_99,2011,0.5,0.6,0.1,0.4,0.4
hh_with_children,percentiles_96_99,2012,0.4,0.5,0.1,0.3,0.4
hh_with_children,percentiles_96_99,2013,0.3,0.4,0.1,0.2,0.4
hh_with_children,percentiles_96_99,2014,0.5,0.5,0.1,0.3,0.5
hh_with_children,percentiles_96_99,2015,0.6,0.6,0.2,0.8,0.6
hh_with_children,top_1_percent,1979,0.1,0.1,0.1,0.1,0.2
hh_with_children,top_1_percent,1980,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,1981,0.1,0.2,0.1,0.2,0.2
hh_with_children,top_1_percent,1982,0.1,0.2,,,0.1
hh_with_children,top_1_percent,1983,0.2,0.2,0.1,0.1,0.2
hh_with_children,top_1_percent,1984,0.1,0.2,0.1,0.1,0.1
hh_with_children,top_1_percent,1985,0.2,0.2,0.1,0.2,0.2
hh_with_children,top_1_percent,1986,0.2,0.2,0.1,0.6,0.2
hh_with_children,top_1_percent,1987,0.1,0.2,0.1,0.1,0.1
hh_with_children,top_1_percent,1988,0.1,0.1,0.1,,0.1
hh_with_children,top_1_percent,1989,0.2,0.2,0.1,0.5,0.1
hh_with_children,top_1_percent,1990,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,1991,0.2,0.2,0.1,0.2,0.1
hh_with_children,top_1_percent,1992,0.1,0.1,,0.1,0.1
hh_with_children,top_1_percent,1993,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,1994,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,1995,0.2,0.3,0.1,0.2,0.1
hh_with_children,top_1_percent,1996,0.1,0.1,0.1,,0.1
hh_with_children,top_1_percent,1997,,0.1,,,0.1
hh_with_children,top_1_percent,1998,0.1,0.2,,0.1,0.1
hh_with_children,top_1_percent,1999,0.1,0.2,,0.3,0.1
hh_with_children,top_1_percent,2000,0.1,0.1,,,0.1
hh_with_children,top_1_percent,2001,0.2,0.2,,0.3,0.1
hh_with_children,top_1_percent,2002,0.2,0.2,0.1,0.1,0.3
hh_with_children,top_1_percent,2003,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,2004,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,2005,0.1,0.1,0.1,0.1,0.1
hh_with_children,top_1_percent,2006,0.1,0.1,,0.2,0.2
hh_with_children,top_1_percent,2007,0.1,0.1,,0.1,0.1
hh_with_children,top_1_percent,2008,0.2,0.2,0.1,0.2,0.3
hh_with_children,top_1_percent,2009,0.2,0.2,0.1,0.2,0.2
hh_with_children,top_1_percent,2010,0.2,0.2,0.1,0.4,0.1
hh_with_children,top_1_percent,2011,0.2,0.2,,0.2,0.2
hh_with_children,top_1_percent,2012,0.1,0.2,,0.2,0.1
hh_with_children,top_1_percent,2013,0.1,0.2,,,0.1
hh_with_children,top_1_percent,2014,0.2,0.2,0.1,0.1,0.2
hh_with_children,top_1_percent,2015,0.2,0.2,0.1,0.2,0.2
elderly_headed_hh,all_quintiles,1979,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1980,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1981,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1982,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1983,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1984,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1985,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1986,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
elderly_headed_hh,lowest_quintile,1979,77.6,74.3,87.6,74.5,82.4
elderly_headed_hh,lowest_quintile,1980,79.1,75.8,85.4,80.0,80.6
elderly_headed_hh,lowest_quintile,1981,76.4,75.0,84.2,74.0,76.6
elderly_headed_hh,lowest_quintile,1982,69.0,67.7,78.9,70.2,65.3
elderly_headed_hh,lowest_quintile,1983,65.7,67.2,72.9,66.4,57.0
elderly_headed_hh,lowest_quintile,1984,72.1,74.7,78.5,71.6,63.8
elderly_headed_hh,lowest_quintile,1985,72.0,75.2,78.7,69.7,64.5
elderly_headed_hh,lowest_quintile,1986,66.7,66.8,77.8,66.2,63.4
elderly_headed_hh,lowest_quintile,1987,65.1,64.1,77.0,64.3,64.5
elderly_headed_hh,lowest_quintile,1988,66.9,68.4,77.7,65.5,62.0
elderly_headed_hh,lowest_quintile,1989,70.4,72.0,80.6,69.9,63.5
elderly_headed_hh,lowest_quintile,1990,67.3,67.2,72.8,68.4,64.6
elderly_headed_hh,lowest_quintile,1991,63.5,63.3,69.5,60.4,65.3
elderly_headed_hh,lowest_quintile,1992,59.0,58.8,64.4,58.3,57.4
elderly_headed_hh,lowest_quintile,1993,54.0,51.0,61.0,57.5,55.3
elderly_headed_hh,lowest_quintile,1994,53.1,48.6,64.3,57.8,58.4
elderly_headed_hh,lowest_quintile,1995,52.0,46.3,67.4,59.4,57.9
elderly_headed_hh,lowest_quintile,1996,48.7,42.9,60.6,58.3,53.6
elderly_headed_hh,lowest_quintile,1997,49.2,42.6,65.0,56.4,65.7
elderly_headed_hh,lowest_quintile,1998,51.1,44.5,70.9,60.9,66.8
elderly_headed_hh,lowest_quintile,1999,53.4,48.4,71.5,58.2,71.8
elderly_headed_hh,lowest_quintile,2000,50.4,45.4,67.6,58.1,65.1
elderly_headed_hh,lowest_quintile,2001,50.8,45.4,67.8,60.5,66.3
elderly_headed_hh,lowest_quintile,2002,46.5,41.9,60.8,55.7,61.0
elderly_headed_hh,lowest_quintile,2003,44.5,39.8,60.3,54.5,61.0
elderly_headed_hh,lowest_quintile,2004,42.6,37.8,59.5,53.5,64.9
elderly_headed_hh,lowest_quintile,2005,43.4,38.3,58.5,54.4,64.2
elderly_headed_hh,lowest_quintile,2006,37.4,31.9,59.8,47.6,43.1
elderly_headed_hh,lowest_quintile,2007,35.8,30.2,55.1,43.5,43.2
elderly_headed_hh,lowest_quintile,2008,38.1,33.5,56.2,44.5,43.5
elderly_headed_hh,lowest_quintile,2009,31.2,27.2,43.3,39.5,33.7
elderly_headed_hh,lowest_quintile,2010,30.3,27.1,37.8,39.5,31.4
elderly_headed_hh,lowest_quintile,2011,32.8,28.9,42.3,40.2,34.8
elderly_headed_hh,lowest_quintile,2012,32.7,29.1,44.2,38.5,33.6
elderly_headed_hh,lowest_quintile,2013,32.8,29.5,42.9,41.8,31.4
elderly_headed_hh,lowest_quintile,2014,35.3,32.6,44.7,44.6,33.8
elderly_headed_hh,lowest_quintile,2015,35.8,32.1,45.6,45.4,37.0
elderly_headed_hh,second_quintile,1979,13.1,14.3,9.4,13.4,12.5
elderly_headed_hh,second_quintile,1980,11.8,12.2,10.3,8.8,16.0
elderly_headed_hh,second_quintile,1981,14.7,14.3,12.1,13.8,18.5
elderly_headed_hh,second_quintile,1982,20.6,19.5,16.3,20.6,25.5
elderly_headed_hh,second_quintile,1983,23.9,22.2,22.1,20.1,34.2
elderly_headed_hh,second_quintile,1984,18.8,15.5,18.3,18.3,27.3
elderly_headed_hh,second_quintile,1985,17.7,15.2,16.7,15.1,26.8
elderly_headed_hh,second_quintile,1986,21.5,19.3,19.1,19.3,29.6
elderly_headed_hh,second_quintile,1987,24.8,24.2,17.7,23.5,29.3
elderly_headed_hh,second_quintile,1988,21.6,20.9,17.9,21.1,24.7
elderly_headed_hh,second_quintile,1989,19.5,17.9,15.9,17.3,27.4
elderly_headed_hh,second_quintile,1990,22.2,22.2,23.6,20.9,22.9
elderly_headed_hh,second_quintile,1991,24.6,24.2,25.0,25.4,24.7
elderly_headed_hh,second_quintile,1992,28.4,27.8,29.3,25.8,34.1
elderly_headed_hh,second_quintile,1993,31.2,30.6,32.6,28.1,37.1
elderly_headed_hh,second_quintile,1994,30.2,30.4,29.5,28.6,32.5
elderly_headed_hh,second_quintile,1995,28.0,28.9,23.7,25.0,31.5
elderly_headed_hh,second_quintile,1996,27.2,26.7,28.6,23.8,34.7
elderly_headed_hh,second_quintile,1997,26.3,27.0,25.3,24.7,25.6
elderly_headed_hh,second_quintile,1998,25.3,27.4,19.9,20.0,23.8
elderly_headed_hh,second_quintile,1999,25.4,26.9,20.4,24.0,20.1
elderly_headed_hh,second_quintile,2000,24.9,25.7,22.8,23.2,23.6
elderly_headed_hh,second_quintile,2001,25.5,26.7,22.0,22.5,22.9
elderly_headed_hh,second_quintile,2002,27.5,28.1,26.7,24.8,27.1
elderly_headed_hh,second_quintile,2003,29.7,30.2,31.8,27.6,28.1
elderly_headed_hh,second_quintile,2004,30.2,31.5,32.4,25.4,23.8
elderly_headed_hh,second_quintile,2005,27.8,28.6,30.3,23.7,24.9
elderly_headed_hh,second_quintile,2006,29.7,29.7,28.0,25.7,33.0
elderly_headed_hh,second_quintile,2007,26.5,26.5,26.6,24.9,27.4
elderly_headed_hh,second_quintile,2008,31.1,31.3,31.6,26.7,33.1
elderly_headed_hh,second_quintile,2009,34.9,33.6,37.9,33.7,38.8
elderly_headed_hh,second_quintile,2010,33.4,30.7,40.6,31.8,39.6
elderly_headed_hh,second_quintile,2011,35.4,33.8,42.6,30.1,39.2
elderly_headed_hh,second_quintile,2012,36.8,35.6,40.2,32.0,41.9
elderly_headed_hh,second_quintile,2013,36.1,34.6,39.3,30.3,41.6
elderly_headed_hh,second_quintile,2014,33.9,32.3,38.0,28.3,39.6
elderly_headed_hh,second_quintile,2015,32.5,31.0,36.0,28.7,37.0
elderly_headed_hh,middle_quintile,1979,4.6,5.4,1.9,5.2,3.5
