household_type,income_group,year,means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
elderly_headed_hh,middle_quintile,1993,0.5,0.4,,0.1,
elderly_headed_hh,middle_quintile,1994,0.7,0.5,,0.1,
elderly_headed_hh,middle_quintile,1995,0.7,0.6,,0.1,
elderly_headed_hh,middle_quintile,1996,0.8,0.6,,0.1,0.1
elderly_headed_hh,middle_quintile,1997,0.9,0.7,,0.2,
elderly_headed_hh,middle_quintile,1998,1.0,0.7,,0.2,
elderly_headed_hh,middle_quintile,1999,0.8,0.7,,0.1,
elderly_headed_hh,middle_quintile,2000,0.9,0.7,,0.1,
elderly_headed_hh,middle_quintile,2001,1.0,0.8,,0.1,
elderly_headed_hh,middle_quintile,2002,1.2,1.0,,0.2,
elderly_headed_hh,middle_quintile,2003,1.3,1.1,,0.1,
elderly_headed_hh,middle_quintile,2004,1.4,1.1,,0.2,
elderly_headed_hh,middle_quintile,2005,1.4,1.2,,0.2,
elderly_headed_hh,middle_quintile,2006,1.4,1.0,,0.1,0.2
elderly_headed_hh,middle_quintile,2007,1.6,1.2,,0.2,0.2
elderly_headed_hh,middle_quintile,2008,1.4,1.0,,0.2,0.2
elderly_headed_hh,middle_quintile,2009,1.5,1.1,0.1,0.2,0.2
elderly_headed_hh,middle_quintile,2010,1.5,1.1,0.1,0.1,0.2
elderly_headed_hh,middle_quintile,2011,1.4,0.9,0.1,0.2,0.2
elderly_headed_hh,middle_quintile,2012,1.2,0.9,0.1,0.1,0.1
elderly_headed_hh,middle_quintile,2013,1.2,0.9,0.1,0.1,0.2
elderly_headed_hh,middle_quintile,2014,1.7,1.2,0.1,0.2,0.3
elderly_headed_hh,middle_quintile,2015,1.7,1.2,0.1,0.2,0.2
elderly_headed_hh,fourth_quintile,1979,0.2,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1980,0.3,0.2,,0.1,
elderly_headed_hh,fourth_quintile,1981,0.2,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1982,0.2,0.1,,,
elderly_headed_hh,fourth_quintile,1983,0.2,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1984,0.2,0.1,,,
elderly_headed_hh,fourth_quintile,1985,0.2,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1986,0.2,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1987,0.1,0.1,,,
elderly_headed_hh,fourth_quintile,1988,0.2,0.1,,,0.1
elderly_headed_hh,fourth_quintile,1989,0.2,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1990,0.2,0.1,,,
elderly_headed_hh,fourth_quintile,1991,0.2,0.1,,0.1,
elderly_headed_hh,fourth_quintile,1992,0.3,0.2,,0.1,
elderly_headed_hh,fourth_quintile,1993,0.4,0.3,,0.1,
elderly_headed_hh,fourth_quintile,1994,0.3,0.2,,,
elderly_headed_hh,fourth_quintile,1995,0.4,0.3,,0.1,
elderly_headed_hh,fourth_quintile,1996,0.5,0.4,,0.1,
elderly_headed_hh,fourth_quintile,1997,0.5,0.4,,0.1,
elderly_headed_hh,fourth_quintile,1998,0.6,0.5,,0.1,
elderly_headed_hh,fourth_quintile,1999,0.5,0.4,,0.1,
elderly_headed_hh,fourth_quintile,2000,0.6,0.5,,0.1,
elderly_headed_hh,fourth_quintile,2001,0.6,0.5,,0.1,
elderly_headed_hh,fourth_quintile,2002,0.8,0.7,,0.1,
elderly_headed_hh,fourth_quintile,2003,0.7,0.7,,0.1,
elderly_headed_hh,fourth_quintile,2004,0.8,0.7,,0.1,
elderly_headed_hh,fourth_quintile,2005,0.7,0.6,,0.1,
elderly_headed_hh,fourth_quintile,2006,0.8,0.6,,0.1,0.1
elderly_headed_hh,fourth_quintile,2007,0.9,0.6,,0.1,0.1
elderly_headed_hh,fourth_quintile,2008,0.6,0.5,,0.1,0.1
elderly_headed_hh,fourth_quintile,2009,0.8,0.6,,0.1,0.1
elderly_headed_hh,fourth_quintile,2010,1.0,0.7,,0.1,0.1
elderly_headed_hh,fourth_quintile,2011,0.6,0.5,,0.1,0.1
elderly_headed_hh,fourth_quintile,2012,0.7,0.6,,0.1,0.1
elderly_headed_hh,fourth_quintile,2013,0.6,0.4,,0.1,0.1
elderly_headed_hh,fourth_quintile,2014,0.8,0.6,,0.1,0.1
elderly_headed_hh,fourth_quintile,2015,0.9,0.7,,0.1,0.1
elderly_headed_hh,highest_quintile,1979,0.1,,,,
elderly_headed_hh,highest_quintile,1980,,,,,
elderly_headed_hh,highest_quintile,1981,0.1,,,,
elderly_headed_hh,highest_quintile,1982,0.1,,,,
elderly_headed_hh,highest_quintile,1983,,,,,
elderly_headed_hh,highest_quintile,1984,,,,,
elderly_headed_hh,highest_quintile,1985,,,,,
elderly_headed_hh,highest_quintile,1986,,,,,
elderly_headed_hh,highest_quintile,1987,,,,,
elderly_headed_hh,highest_quintile,1988,,,,,
elderly_headed_hh,highest_quintile,1989,,,,,
elderly_headed_hh,highest_quintile,1990,0.1,,,,
elderly_headed_hh,highest_quintile,1991,0.1,,,,
elderly_headed_hh,highest_quintile,1992,0.1,0.1,,,
elderly_headed_hh,highest_quintile,1993,,,,,
elderly_headed_hh,highest_quintile,1994,0.1,0.1,,,
elderly_headed_hh,highest_quintile,1995,0.1,0.1,,,
elderly_headed_hh,highest_quintile,1996,0.2,0.1,,,
elderly_headed_hh,highest_quintile,1997,0.1,0.1,,,
elderly_headed_hh,highest_quintile,1998,0.2,0.1,,,
elderly_headed_hh,highest_quintile,1999,0.1,0.1,,,
elderly_headed_hh,highest_quintile,2000,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2001,0.2,0.1,,,
elderly_headed_hh,highest_quintile,2002,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2003,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2004,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2005,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2006,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2007,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2008,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2009,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2010,0.2,0.2,,,
elderly_headed_hh,highest_quintile,2011,0.2,0.1,,,
elderly_headed_hh,highest_quintile,2012,0.1,0.1,,,
elderly_headed_hh,highest_quintile,2013,0.2,0.1,,,
elderly_headed_hh,highest_quintile,2014,0.2,0.1,,,
elderly_headed_hh,highest_quintile,2015,0.2,0.1,,,
elderly_headed_hh,percentiles_81_90,1979,0.1,0.1,,,
elderly_headed_hh,percentiles_81_90,1980,0.1,,,,
elderly_headed_hh,percentiles_81_90,1981,0.1,0.1,,,
elderly_headed_hh,percentiles_81_90,1982,0.2,0.1,,0.1,
elderly_headed_hh,percentiles_81_90,1983,0.1,,,,
elderly_headed_hh,percentiles_81_90,1984,0.1,,,,
elderly_headed_hh,percentiles_81_90,1985,0.1,,,,
elderly_headed_hh,percentiles_81_90,1986,0.1,0.1,,0.1,
elderly_headed_hh,percentiles_81_90,1987,0.1,,,,
elderly_headed_hh,percentiles_81_90,1988,0.1,,,,
elderly_headed_hh,percentiles_81_90,1989,0.1,,,,
elderly_headed_hh,percentiles_81_90,1990,0.1,0.1,,,
elderly_headed_hh,percentiles_81_90,1991,0.1,0.1,,,
elderly_headed_hh,percentiles_81_90,1992,0.2,0.1,,0.1,
elderly_headed_hh,percentiles_81_90,1993,0.1,0.1,,,
elderly_headed_hh,percentiles_81_90,1994,0.2,0.2,,0.1,
elderly_headed_hh,percentiles_81_90,1995,0.3,0.2,,,
elderly_headed_hh,percentiles_81_90,1996,0.4,0.3,,0.1,
elderly_headed_hh,percentiles_81_90,1997,0.3,0.3,,,
elderly_headed_hh,percentiles_81_90,1998,0.3,0.3,,0.1,
elderly_headed_hh,percentiles_81_90,1999,0.3,0.2,,0.1,
elderly_headed_hh,percentiles_81_90,2000,0.4,0.4,,0.1,
elderly_headed_hh,percentiles_81_90,2001,0.3,0.3,,,
elderly_headed_hh,percentiles_81_90,2002,0.4,0.4,,,
elderly_headed_hh,percentiles_81_90,2003,0.3,0.3,,,
elderly_headed_hh,percentiles_81_90,2004,0.5,0.4,,0.1,
elderly_headed_hh,percentiles_81_90,2005,0.5,0.4,,,
elderly_headed_hh,percentiles_81_90,2006,0.5,0.4,,0.1,0.1
elderly_headed_hh,percentiles_81_90,2007,0.7,0.5,,0.1,0.1
elderly_headed_hh,percentiles_81_90,2008,0.4,0.4,,,
elderly_headed_hh,percentiles_81_90,2009,0.5,0.4,,0.1,
elderly_headed_hh,percentiles_81_90,2010,0.5,0.4,,,
elderly_headed_hh,percentiles_81_90,2011,0.4,0.3,,,
elderly_headed_hh,percentiles_81_90,2012,0.4,0.3,,0.1,
elderly_headed_hh,percentiles_81_90,2013,0.3,0.2,,,
elderly_headed_hh,percentiles_81_90,2014,0.4,0.3,,,
elderly_headed_hh,percentiles_81_90,2015,0.4,0.3,,,0.1
elderly_headed_hh,percentiles_91_95,1979,0.1,,,,
elderly_headed_hh,percentiles_91_95,1980,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1981,0.1,,,,
elderly_headed_hh,percentiles_91_95,1982,0.1,,,,
elderly_headed_hh,percentiles_91_95,1983,0.1,,,,
elderly_headed_hh,percentiles_91_95,1984,,,,,
elderly_headed_hh,percentiles_91_95,1985,0.1,,,,
elderly_headed_hh,percentiles_91_95,1986,0.1,,,,
elderly_headed_hh,percentiles_91_95,1987,,,,,
elderly_headed_hh,percentiles_91_95,1988,,,,,
elderly_headed_hh,percentiles_91_95,1989,0.2,,,,0.1
elderly_headed_hh,percentiles_91_95,1990,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1991,0.1,,,,
elderly_headed_hh,percentiles_91_95,1992,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1993,,,,,
elderly_headed_hh,percentiles_91_95,1994,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,1995,0.2,0.2,,,
elderly_headed_hh,percentiles_91_95,1996,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,1997,0.3,0.3,,,
elderly_headed_hh,percentiles_91_95,1998,0.4,0.3,,0.1,
elderly_headed_hh,percentiles_91_95,1999,0.4,0.3,,,
elderly_headed_hh,percentiles_91_95,2000,0.4,0.3,,,
elderly_headed_hh,percentiles_91_95,2001,0.3,0.3,,,
elderly_headed_hh,percentiles_91_95,2002,0.3,0.3,,,
elderly_headed_hh,percentiles_91_95,2003,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2004,0.3,0.3,,,
elderly_headed_hh,percentiles_91_95,2005,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2006,0.3,0.3,,,
elderly_headed_hh,percentiles_91_95,2007,0.4,0.3,,,0.1
elderly_headed_hh,percentiles_91_95,2008,0.4,0.3,,,
elderly_headed_hh,percentiles_91_95,2009,0.4,0.3,,,
elderly_headed_hh,percentiles_91_95,2010,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2011,0.2,0.1,,,
elderly_headed_hh,percentiles_91_95,2012,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2013,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2014,0.3,0.3,,,
elderly_headed_hh,percentiles_91_95,2015,0.3,0.2,,,
elderly_headed_hh,percentiles_96_99,1979,0.1,,,,
elderly_headed_hh,percentiles_96_99,1980,,,,,
elderly_headed_hh,percentiles_96_99,1981,0.1,,,,
elderly_headed_hh,percentiles_96_99,1982,,,,,
elderly_headed_hh,percentiles_96_99,1983,0.1,,,0.1,
elderly_headed_hh,percentiles_96_99,1984,,,,,
elderly_headed_hh,percentiles_96_99,1985,0.1,,,,
elderly_headed_hh,percentiles_96_99,1986,,,,,
elderly_headed_hh,percentiles_96_99,1987,0.1,,,,
elderly_headed_hh,percentiles_96_99,1988,,,,,
elderly_headed_hh,percentiles_96_99,1989,,,,,
elderly_headed_hh,percentiles_96_99,1990,0.1,,,,0.1
elderly_headed_hh,percentiles_96_99,1991,0.1,,,,
elderly_headed_hh,percentiles_96_99,1992,0.1,,,,
elderly_headed_hh,percentiles_96_99,1993,,,,,
elderly_headed_hh,percentiles_96_99,1994,0.2,0.1,,,
elderly_headed_hh,percentiles_96_99,1995,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,1996,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,1997,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,1998,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,1999,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,2000,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2001,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,2002,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2003,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2004,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2005,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2006,0.2,0.1,,,
elderly_headed_hh,percentiles_96_99,2007,0.3,0.2,,,
elderly_headed_hh,percentiles_96_99,2008,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2009,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2010,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2011,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2012,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,2013,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,2014,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,2015,0.2,0.2,,,
elderly_headed_hh,top_1_percent,1979,,,,,
elderly_headed_hh,top_1_percent,1980,,,,,
elderly_headed_hh,top_1_percent,1981,,,,,
elderly_headed_hh,top_1_percent,1982,,,,,
elderly_headed_hh,top_1_percent,1983,,,,,
elderly_headed_hh,top_1_percent,1984,,,,,
elderly_headed_hh,top_1_percent,1985,,,,,
elderly_headed_hh,top_1_percent,1986,,,,,
elderly_headed_hh,top_1_percent,1987,,,,,
elderly_headed_hh,top_1_percent,1988,,,,,
elderly_headed_hh,top_1_percent,1989,,,,,
elderly_headed_hh,top_1_percent,1990,,,,,
elderly_headed_hh,top_1_percent,1991,,,,,
elderly_headed_hh,top_1_percent,1992,,,,,
elderly_headed_hh,top_1_percent,1993,,,,,
elderly_headed_hh,top_1_percent,1994,,,,,
elderly_headed_hh,top_1_percent,1995,,,,,
elderly_headed_hh,top_1_percent,1996,,,,,
elderly_headed_hh,top_1_percent,1997,,,,,
elderly_headed_hh,top_1_percent,1998,,,,,
elderly_headed_hh,top_1_percent,1999,,,,,
elderly_headed_hh,top_1_percent,2000,,,,,
elderly_headed_hh,top_1_percent,2001,,,,,
elderly_headed_hh,top_1_percent,2002,,,,,
elderly_headed_hh,top_1_percent,2003,,,,,
elderly_headed_hh,top_1_percent,2004,,,,,
elderly_headed_hh,top_1_percent,2005,,,,,
elderly_headed_hh,top_1_percent,2006,,,,,
elderly_headed_hh,top_1_percent,2007,,,,,
elderly_headed_hh,top_1_percent,2008,,,,,
elderly_headed_hh,top_1_percent,2009,,,,,
elderly_headed_hh,top_1_percent,2010,0.1,,,,
elderly_headed_hh,top_1_percent,2011,,,,,
elderly_headed_hh,top_1_percent,2012,,,,,
elderly_headed_hh,top_1_percent,2013,,,,,
elderly_headed_hh,top_1_percent,2014,,,,,
elderly_headed_hh,top_1_percent,2015,,,,,
nonelderly_childless_hh,all_quintiles,1979,1.0,0.3,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1980,1.0,0.3,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1981,1.1,0.4,0.2,0.4,0.2
nonelderly_childless_hh,all_quintiles,1982,1.1,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1983,1.1,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1984,1.1,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1985,1.0,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1986,1.1,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1987,1.0,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1988,1.0,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1989,1.1,0.5,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1990,1.2,0.5,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1991,1.4,0.6,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1992,1.5,0.7,0.2,0.4,0.2
nonelderly_childless_hh,all_quintiles,1993,1.6,0.8,0.2,0.5,0.2
nonelderly_childless_hh,all_quintiles,1994,1.7,0.9,0.1,0.5,0.2
nonelderly_childless_hh,all_quintiles,1995,1.8,1.0,0.1,0.5,0.2
nonelderly_childless_hh,all_quintiles,1996,1.7,1.0,0.1,0.5,0.2
nonelderly_childless_hh,all_quintiles,1997,1.7,1.0,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1998,1.8,1.1,0.1,0.5,0.1
nonelderly_childless_hh,all_quintiles,1999,1.8,1.2,0.1,0.4,0.1
nonelderly_childless_hh,all_quintiles,2000,1.9,1.3,0.1,0.4,0.1
nonelderly_childless_hh,all_quintiles,2001,2.2,1.5,0.1,0.5,0.1
nonelderly_childless_hh,all_quintiles,2002,2.4,1.7,0.1,0.5,0.2
nonelderly_childless_hh,all_quintiles,2003,2.5,1.8,0.1,0.5,0.1
nonelderly_childless_hh,all_quintiles,2004,2.6,1.9,0.1,0.5,0.1
nonelderly_childless_hh,all_quintiles,2005,2.5,1.8,0.2,0.4,0.1
nonelderly_childless_hh,all_quintiles,2006,2.4,1.6,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,2007,2.4,1.7,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,2008,2.7,1.8,0.2,0.5,0.2
nonelderly_childless_hh,all_quintiles,2009,3.2,2.1,0.3,0.5,0.2
nonelderly_childless_hh,all_quintiles,2010,3.4,2.2,0.3,0.6,0.3
nonelderly_childless_hh,all_quintiles,2011,3.5,2.2,0.4,0.6,0.3
nonelderly_childless_hh,all_quintiles,2012,3.4,2.2,0.4,0.6,0.3
nonelderly_childless_hh,all_quintiles,2013,3.6,2.3,0.4,0.6,0.3
nonelderly_childless_hh,all_quintiles,2014,4.0,2.8,0.4,0.6,0.3
nonelderly_childless_hh,all_quintiles,2015,4.2,3.0,0.3,0.5,0.3
nonelderly_childless_hh,lowest_quintile,1979,24.8,7.7,3.0,9.9,4.2
nonelderly_childless_hh,lowest_quintile,1980,27.9,8.9,3.6,10.9,4.5
nonelderly_childless_hh,lowest_quintile,1981,29.1,9.2,4.4,11.0,4.4
nonelderly_childless_hh,lowest_quintile,1982,30.0,9.7,4.4,10.6,5.3
nonelderly_childless_hh,lowest_quintile,1983,33.8,11.1,4.5,11.7,6.5
nonelderly_childless_hh,lowest_quintile,1984,28.8,9.5,3.5,9.9,5.8
nonelderly_childless_hh,lowest_quintile,1985,32.0,11.0,3.8,10.8,6.4
nonelderly_childless_hh,lowest_quintile,1986,33.5,11.8,3.6,12.4,5.7
nonelderly_childless_hh,lowest_quintile,1987,32.4,11.8,3.2,11.8,5.6
nonelderly_childless_hh,lowest_quintile,1988,36.0,13.5,3.3,12.8,6.4
nonelderly_childless_hh,lowest_quintile,1989,34.2,14.2,3.2,11.4,5.4
nonelderly_childless_hh,lowest_quintile,1990,34.3,14.0,3.5,10.9,5.8
nonelderly_childless_hh,lowest_quintile,1991,38.0,16.9,3.9,12.1,5.1
nonelderly_childless_hh,lowest_quintile,1992,39.8,18.2,4.2,12.0,5.4
nonelderly_childless_hh,lowest_quintile,1993,43.6,20.4,4.5,13.1,5.6
nonelderly_childless_hh,lowest_quintile,1994,50.0,25.4,4.7,14.5,5.5
nonelderly_childless_hh,lowest_quintile,1995,45.8,24.4,4.1,12.5,4.8
nonelderly_childless_hh,lowest_quintile,1996,49.3,26.2,4.2,13.7,5.2
nonelderly_childless_hh,lowest_quintile,1997,49.0,27.3,3.4,13.4,4.9
nonelderly_childless_hh,lowest_quintile,1998,46.8,27.4,2.5,12.6,4.2
nonelderly_childless_hh,lowest_quintile,1999,44.4,27.7,2.2,11.1,3.5
nonelderly_childless_hh,lowest_quintile,2000,50.3,31.9,2.6,12.0,3.9
nonelderly_childless_hh,lowest_quintile,2001,52.2,34.2,2.4,11.7,3.9
nonelderly_childless_hh,lowest_quintile,2002,55.4,37.1,2.7,11.7,3.9
nonelderly_childless_hh,lowest_quintile,2003,56.4,38.3,3.2,11.2,3.7
nonelderly_childless_hh,lowest_quintile,2004,57.4,40.2,3.4,10.5,3.2
nonelderly_childless_hh,lowest_quintile,2005,53.3,36.5,3.9,9.7,3.2
nonelderly_childless_hh,lowest_quintile,2006,50.6,33.2,3.2,9.6,4.6
nonelderly_childless_hh,lowest_quintile,2007,44.2,29.1,2.8,8.3,4.0
nonelderly_childless_hh,lowest_quintile,2008,47.4,31.2,3.3,8.8,4.2
nonelderly_childless_hh,lowest_quintile,2009,53.3,33.8,5.0,9.6,4.8
nonelderly_childless_hh,lowest_quintile,2010,52.6,33.2,5.5,9.4,4.5
nonelderly_childless_hh,lowest_quintile,2011,54.8,33.7,6.6,9.6,4.9
nonelderly_childless_hh,lowest_quintile,2012,60.2,36.9,7.4,10.7,5.2
nonelderly_childless_hh,lowest_quintile,2013,60.2,37.8,7.0,10.6,4.7
nonelderly_childless_hh,lowest_quintile,2014,70.5,46.4,6.8,11.3,6.1
nonelderly_childless_hh,lowest_quintile,2015,71.2,47.9,6.5,10.6,6.2
nonelderly_childless_hh,second_quintile,1979,2.0,0.7,0.3,0.6,0.4
nonelderly_childless_hh,second_quintile,1980,2.2,0.7,0.4,0.7,0.4
nonelderly_childless_hh,second_quintile,1981,2.4,0.8,0.5,0.6,0.5
nonelderly_childless_hh,second_quintile,1982,2.3,0.8,0.3,0.8,0.4
nonelderly_childless_hh,second_quintile,1983,2.2,0.7,0.3,0.7,0.4
nonelderly_childless_hh,second_quintile,1984,2.0,0.7,0.2,0.7,0.4
nonelderly_childless_hh,second_quintile,1985,2.0,0.8,0.2,0.6,0.4
nonelderly_childless_hh,second_quintile,1986,2.3,0.9,0.2,0.8,0.4
nonelderly_childless_hh,second_quintile,1987,2.8,1.1,0.2,0.9,0.6
nonelderly_childless_hh,second_quintile,1988,2.5,1.1,0.2,0.8,0.4
nonelderly_childless_hh,second_quintile,1989,2.9,1.3,0.2,1.0,0.4
nonelderly_childless_hh,second_quintile,1990,3.0,1.4,0.3,0.9,0.4
nonelderly_childless_hh,second_quintile,1991,3.7,1.6,0.4,1.1,0.5
nonelderly_childless_hh,second_quintile,1992,4.5,2.2,0.5,1.2,0.5
nonelderly_childless_hh,second_quintile,1993,5.2,2.7,0.5,1.3,0.6
nonelderly_childless_hh,second_quintile,1994,5.0,2.7,0.5,1.2,0.6
nonelderly_childless_hh,second_quintile,1995,5.2,3.0,0.4,1.3,0.5
nonelderly_childless_hh,second_quintile,1996,4.8,2.8,0.4,1.1,0.5
nonelderly_childless_hh,second_quintile,1997,4.1,2.6,0.2,0.9,0.3
nonelderly_childless_hh,second_quintile,1998,5.1,3.5,0.2,1.1,0.3
nonelderly_childless_hh,second_quintile,1999,5.6,3.9,0.2,1.2,0.3
nonelderly_childless_hh,second_quintile,2000,5.2,3.7,0.2,0.9,0.3
nonelderly_childless_hh,second_quintile,2001,6.2,4.5,0.2,1.1,0.4
nonelderly_childless_hh,second_quintile,2002,6.3,4.7,0.3,1.0,0.3
nonelderly_childless_hh,second_quintile,2003,7.6,5.8,0.3,1.0,0.4
nonelderly_childless_hh,second_quintile,2004,7.9,5.9,0.4,1.3,0.3
nonelderly_childless_hh,second_quintile,2005,8.0,6.0,0.4,1.2,0.3
nonelderly_childless_hh,second_quintile,2006,7.3,5.3,0.4,1.1,0.5
nonelderly_childless_hh,second_quintile,2007,7.1,5.1,0.4,1.2,0.4
nonelderly_childless_hh,second_quintile,2008,7.5,5.5,0.5,1.1,0.4
nonelderly_childless_hh,second_quintile,2009,9.5,6.6,0.9,1.3,0.6
nonelderly_childless_hh,second_quintile,2010,10.2,6.9,1.2,1.4,0.7
nonelderly_childless_hh,second_quintile,2011,10.8,7.2,1.5,1.5,0.6
nonelderly_childless_hh,second_quintile,2012,11.9,8.2,1.6,1.4,0.7
nonelderly_childless_hh,second_quintile,2013,11.3,7.6,1.5,1.6,0.7
nonelderly_childless_hh,second_quintile,2014,13.8,9.9,1.4,1.6,0.9
nonelderly_childless_hh,second_quintile,2015,14.5,10.9,1.2,1.3,1.1
nonelderly_childless_hh,middle_quintile,1979,0.6,0.2,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1980,0.6,0.2,0.1,0.2,0.1
nonelderly_childless_hh,middle_quintile,1981,0.5,0.2,0.1,0.2,0.1
nonelderly_childless_hh,middle_quintile,1982,0.6,0.2,,0.2,0.1
nonelderly_childless_hh,middle_quintile,1983,0.6,0.2,0.1,0.2,0.1
nonelderly_childless_hh,middle_quintile,1984,0.7,0.2,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,1985,0.6,0.2,,0.2,0.1
nonelderly_childless_hh,middle_quintile,1986,0.7,0.3,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1987,0.8,0.3,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1988,0.7,0.3,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1989,0.7,0.3,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1990,0.9,0.4,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1991,1.1,0.6,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,1992,1.1,0.6,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,1993,1.2,0.6,0.1,0.4,0.2
nonelderly_childless_hh,middle_quintile,1994,1.3,0.7,0.1,0.3,0.2
nonelderly_childless_hh,middle_quintile,1995,1.3,0.8,0.1,0.3,0.2
nonelderly_childless_hh,middle_quintile,1996,1.3,0.8,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,1997,1.2,0.8,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1998,1.3,0.9,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1999,1.6,1.1,,0.3,0.1
nonelderly_childless_hh,middle_quintile,2000,1.5,1.1,,0.3,0.1
nonelderly_childless_hh,middle_quintile,2001,1.6,1.2,,0.3,0.1
nonelderly_childless_hh,middle_quintile,2002,2.1,1.6,,0.4,0.1
nonelderly_childless_hh,middle_quintile,2003,2.0,1.6,,0.3,0.1
nonelderly_childless_hh,middle_quintile,2004,2.2,1.7,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,2005,2.1,1.6,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,2006,2.0,1.5,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,2007,2.2,1.7,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,2008,2.3,1.7,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,2009,2.7,2.0,0.2,0.4,0.2
nonelderly_childless_hh,middle_quintile,2010,2.6,1.9,0.2,0.3,0.2
nonelderly_childless_hh,middle_quintile,2011,3.1,2.2,0.3,0.5,0.2
nonelderly_childless_hh,middle_quintile,2012,3.0,2.1,0.2,0.4,0.2
nonelderly_childless_hh,middle_quintile,2013,2.9,2.1,0.3,0.4,0.2
nonelderly_childless_hh,middle_quintile,2014,3.7,2.8,0.2,0.4,0.2
nonelderly_childless_hh,middle_quintile,2015,4.2,3.3,0.2,0.4,0.3
nonelderly_childless_hh,fourth_quintile,1979,0.2,0.1,,0.1,
